date,year,three_region_daily_shape,official_annual_tourists_thousand,annual_scale_factor,city_daily_visitor_estimate,estimate_label,series_scope
2023-05-27,2023,63795.472598457054,80255.2,3.3380182511157135,212950.45187220204,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-05-28,2023,59511.765394630915,80255.2,3.3380182511157135,198651.35904339454,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-05-29,2023,23948.185485942664,80255.2,3.3380182511157135,79939.48023318105,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-05-30,2023,23613.044610829562,80255.2,3.3380182511157135,78820.77387535862,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-05-31,2023,25562.757265305234,80255.2,3.3380182511157135,85328.95030042967,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-06-01,2023,26086.69823140158,80255.2,3.3380182511157135,87077.87480776648,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-06-02,2023,23764.48119422954,80255.2,3.3380182511157135,79326.27195463434,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-06-03,2023,63184.86108623454,80255.2,3.3380182511157135,210912.2195000619,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-06-04,2023,76747.60275989721,80255.2,3.3380182511157135,256184.89874191562,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-06-05,2023,29981.98079893512,80255.2,3.3380182511157135,100080.39911144631,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-06-06,2023,34940.24730874914,80255.2,3.3380182511157135,116631.18321510131,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-06-07,2023,31567.52361363881,80255.2,3.3380182511157135,105372.9699648526,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-06-08,2023,35513.135437687175,80255.2,3.3380182511157135,118543.49424534402,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-06-09,2023,35730.66863929597,80255.2,3.3380182511157135,119269.62404253779,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-06-10,2023,91127.45237669919,80255.2,3.3380182511157135,304185.0992110999,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-06-11,2023,82236.64126742899,80255.2,3.3380182511157135,274507.40946113365,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-06-12,2023,36068.34744772745,80255.2,3.3380182511157135,120396.8020680971,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-06-13,2023,41040.16319765679,80255.2,3.3380182511157135,136992.81378254577,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-06-14,2023,34072.76450938492,80255.2,3.3380182511157135,113735.5097982946,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-06-15,2023,18797.54475168529,80255.2,3.3380182511157135,62746.5474572899,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-06-16,2023,36215.03639482957,80255.2,3.3380182511157135,120886.45245076092,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-06-17,2023,107298.73899298438,80255.2,3.3380182511157135,358165.1490802831,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-06-18,2023,118866.57427138885,80255.2,3.3380182511157135,396778.7943654975,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-06-19,2023,38142.15110090458,80255.2,3.3380182511157135,127319.19651163279,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-06-20,2023,46501.2960875542,80255.2,3.3380182511157135,155222.17504079163,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-06-21,2023,51674.20382839641,80255.2,3.3380182511157135,172489.4354910607,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-06-22,2023,217258.71156542934,80255.2,3.3380182511157135,725213.5444192877,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-06-23,2023,220770.74757113247,80255.2,3.3380182511157135,736936.7847049002,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-06-24,2023,316947.69143617555,80255.2,3.3380182511157135,1057977.1786629455,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-06-25,2023,117969.36846334745,80255.2,3.3380182511157135,393783.90500324825,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-06-26,2023,56933.57655310033,80255.2,3.3380182511157135,190045.31763554254,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-06-27,2023,56514.07509722345,80255.2,3.3380182511157135,188645.0141194559,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-06-28,2023,52452.427579648975,80255.2,3.3380182511157135,175087.16057619348,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-06-29,2023,83948.78976812755,80255.2,3.3380182511157135,280222.5924050858,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-06-30,2023,90340.22289389548,80255.2,3.3380182511157135,301557.31282968476,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-07-01,2023,192041.82942208505,80255.2,3.3380182511157135,641039.1315885705,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-07-02,2023,180951.85431817043,80255.2,3.3380182511157135,604020.5922872847,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-07-03,2023,144023.6853688149,80255.2,3.3380182511157135,480753.6903540513,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-07-04,2023,112489.15799121308,80255.2,3.3380182511157135,375490.8624273083,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-07-05,2023,162355.4612031223,80255.2,3.3380182511157135,541945.4926643315,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-07-06,2023,170295.12087498745,80255.2,3.3380182511157135,568448.2215566647,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-07-07,2023,163605.15551471952,80255.2,3.3380182511157135,546116.9950847584,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-07-08,2023,280322.5784555904,80255.2,3.3380182511157135,935721.8830845773,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-07-09,2023,257370.09019957768,80255.2,3.3380182511157135,859106.0583774877,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-07-10,2023,163278.69626713658,80255.2,3.3380182511157135,545027.268158081,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-07-11,2023,178852.37258575473,80255.2,3.3380182511157135,597012.483946597,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-07-12,2023,168212.12868066638,80255.2,3.3380182511157135,561495.1555950893,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-07-13,2023,176726.97824906727,80255.2,3.3380182511157135,589917.8788599162,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-07-14,2023,181246.49689413462,80255.2,3.3380182511157135,605004.1145834088,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-07-15,2023,277936.9149581744,80255.2,3.3380182511157135,927758.4947891821,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-07-16,2023,276311.0410486292,80255.2,3.3380182511157135,922331.2980051074,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-07-17,2023,201364.1901015913,80255.2,3.3380182511157135,672157.3416802458,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-07-18,2023,214197.9643103375,80255.2,3.3380182511157135,714996.7142197388,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-07-19,2023,218097.63857428706,80255.2,3.3380182511157135,728013.8980862086,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-07-20,2023,209391.0404056707,80255.2,3.3380182511157135,698951.1144942367,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-07-21,2023,202627.3040624901,80255.2,3.3380182511157135,676373.639134965,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-07-22,2023,122236.51234008376,80255.2,3.3380182511157135,408027.70914393076,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-07-23,2023,285313.9260647622,80255.2,3.3380182511157135,952383.0925016556,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-07-24,2023,186539.97152207748,80255.2,3.3380182511157135,622673.8295033,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-07-25,2023,205037.09034507937,80255.2,3.3380182511157135,684417.5497275364,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-07-26,2023,216072.38534107717,80255.2,3.3380182511157135,721253.5658306229,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-07-27,2023,199585.56702363613,80255.2,3.3380182511157135,666220.2653841759,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-07-28,2023,193921.81923840888,80255.2,3.3380182511157135,647314.5719073712,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-07-29,2023,158119.75681325342,80255.2,3.3380182511157135,527806.6341046181,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-07-30,2023,105035.74867968363,80255.2,3.3380182511157135,350611.24611238716,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-07-31,2023,99186.91127249169,80255.2,3.3380182511157135,331087.72009937215,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-08-01,2023,158537.34954326664,80255.2,3.3380182511157135,529200.5662589355,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-08-02,2023,156078.3205064127,80255.2,3.3380182511157135,520992.28245389357,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-08-03,2023,175063.23402932347,80255.2,3.3380182511157135,584364.2702892232,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-08-04,2023,197855.6524812868,80255.2,3.3380182511157135,660445.7790689433,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-08-05,2023,324693.6082597032,80255.2,3.3380182511157135,1083833.1903915051,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-08-06,2023,277867.56882989453,80255.2,3.3380182511157135,927527.0161473397,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-08-07,2023,161067.65490548091,80255.2,3.3380182511157135,537646.7717389027,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-08-08,2023,162761.1382896552,80255.2,3.3380182511157135,543299.6501832376,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-08-09,2023,144198.42107719934,80255.2,3.3380182511157135,481336.96133776015,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-08-10,2023,226403.63570786256,80255.2,3.3380182511157135,755739.4681117985,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-08-11,2023,152422.8820014367,80255.2,3.3380182511157135,508790.3620084525,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-08-12,2023,114549.74905026187,80255.2,3.3380182511157135,382369.152990499,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-08-13,2023,227850.38508167327,80255.2,3.3380182511157135,760568.7439263689,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-08-14,2023,134630.73943567587,80255.2,3.3380182511157135,449399.8653974901,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-08-15,2023,148300.01043299222,80255.2,3.3380182511157135,495028.14146597876,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-08-16,2023,150118.42445948263,80255.2,3.3380182511157135,501098.0406744886,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-08-17,2023,137320.25401545558,80255.2,3.3380182511157135,458377.51415143657,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-08-18,2023,124468.13420601486,80255.2,3.3380182511157135,415476.90366199764,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-08-19,2023,210122.4517883842,80255.2,3.3380182511157135,701392.5790388081,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-08-20,2023,166253.0305762168,80255.2,3.3380182511157135,554955.6503667105,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-08-21,2023,37763.41473992992,80255.2,3.3380182511157135,126054.96762633823,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-08-22,2023,83237.06811881863,80255.2,3.3380182511157135,277846.8525499785,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-08-23,2023,58170.418303274164,80255.2,3.3380182511157135,194173.91797136472,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-08-24,2023,69800.01443265147,80255.2,3.3380182511157135,232993.7221043308,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-08-25,2023,68763.20475000238,80255.2,3.3380182511157135,229532.83246071465,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-08-26,2023,138209.18487592426,80255.2,3.3380182511157135,461344.781587661,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-08-27,2023,130955.46412082991,80255.2,3.3380182511157135,437131.7293186592,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-08-28,2023,44467.073625257064,80255.2,3.3380182511157135,148431.90333481424,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-08-29,2023,43983.12475441371,80255.2,3.3380182511157135,146816.4731713323,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-08-30,2023,45113.12763247716,80255.2,3.3380182511157135,150588.44340212137,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-08-31,2023,34144.164021981596,80255.2,3.3380182511157135,113973.84267446307,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-09-01,2023,38728.92349529061,80255.2,3.3380182511157135,129277.85347334424,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-09-02,2023,87847.65007251065,80255.2,3.3380182511157135,293237.0592596672,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-09-03,2023,64729.446388982564,80255.2,3.3380182511157135,216068.07343103993,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-09-04,2023,34186.79319458868,80255.2,3.3380182511157135,114116.13963065548,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-09-05,2023,34242.337527513184,80255.2,3.3380182511157135,114301.54762770352,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-09-06,2023,33570.80297442422,80255.2,3.3380182511157135,112059.95303323773,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-09-07,2023,34426.88321278573,80255.2,3.3380182511157135,114917.56449330795,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-09-08,2023,37395.00916456134,80255.2,3.3380182511157135,124825.22309194512,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-09-09,2023,69100.01345492368,80255.2,3.3380182511157135,230657.10606487663,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-09-10,2023,84349.18990935698,80255.2,3.3380182511157135,281559.135384259,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-09-11,2023,17932.754075930225,80255.2,3.3380182511157135,59859.86039822479,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-09-12,2023,36327.76928231818,80255.2,3.3380182511157135,121262.75688669886,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-09-13,2023,37941.92139511921,80255.2,3.3380182511157135,126650.82609930569,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-09-14,2023,36713.88091094805,80255.2,3.3380182511157135,122551.60455003339,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-09-15,2023,38616.67180253059,80255.2,3.3380182511157135,128903.15527419264,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-09-16,2023,96733.84357915845,80255.2,3.3380182511157135,322899.33536780346,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-09-17,2023,93843.13298454904,80255.2,3.3380182511157135,313250.0906443037,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-09-18,2023,37670.33817906648,80255.2,3.3380182511157135,125744.27636742497,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-09-19,2023,36860.7156887644,80255.2,3.3380182511157135,123041.7417182829,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-09-20,2023,36067.68575736946,80255.2,3.3380182511157135,120394.59333360553,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-09-21,2023,18348.655221081583,80255.2,3.3380182511157135,61248.14601139995,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-09-22,2023,29382.340008314928,80255.2,3.3380182511157135,98078.78720824266,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-09-23,2023,66063.41257987176,80255.2,3.3380182511157135,220520.87692259936,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-09-24,2023,59608.23684988942,80255.2,3.3380182511157135,198973.3825217591,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-09-25,2023,23190.795637472063,80255.2,3.3380182511157135,77411.29909577641,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-09-26,2023,27822.581778169453,80255.2,3.3380182511157135,92872.28576868912,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-09-27,2023,29713.507559285685,80255.2,3.3380182511157135,99184.23053756033,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-09-28,2023,33227.36244864037,80255.2,3.3380182511157135,110913.54228999847,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-09-29,2023,166548.572054412,80255.2,3.3380182511157135,555942.1732148877,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-09-30,2023,292205.34492384864,80255.2,3.3380182511157135,975386.774429369,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-10-01,2023,304338.8451230021,80255.2,3.3380182511157135,1015888.6195440594,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-10-02,2023,218716.32105033915,80255.2,3.3380182511157135,730079.071482916,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-10-03,2023,191524.95594650556,80255.2,3.3380182511157135,639313.7984935686,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-10-04,2023,175879.1280603423,80255.2,3.3380182511157135,587087.7394557404,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-10-05,2023,150213.45690023448,80255.2,3.3380182511157135,501415.2606961663,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-10-06,2023,137911.98839979578,80255.2,3.3380182511157135,460352.73432617687,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-10-07,2023,66909.34709288825,80255.2,3.3380182511157135,223344.62176629706,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-10-08,2023,38427.538222728705,80255.2,3.3380182511157135,128271.8239329151,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-10-09,2023,19719.496105066133,80255.2,3.3380182511157135,65824.03790151597,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-10-10,2023,18943.088032561653,80255.2,3.3380182511157135,63232.37358518245,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-10-11,2023,19492.690595594217,80255.2,3.3380182511157135,65066.95697144512,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-10-12,2023,20966.825092234732,80255.2,3.3380182511157135,69987.64482583044,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-10-13,2023,13921.967912275688,80255.2,3.3380182511157135,46471.782982623576,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-10-14,2023,50179.08093981781,80255.2,3.3380182511157135,167498.68800132448,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-10-15,2023,49115.12545927077,80255.2,3.3380182511157135,163947.18518888386,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-10-16,2023,16496.14272078105,80255.2,3.3380182511157135,55064.425474976764,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-10-17,2023,16387.986054270157,80255.2,3.3380182511157135,54703.39654818357,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-10-18,2023,14266.686424469071,80255.2,3.3380182511157135,47622.45966782254,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-10-19,2023,15677.256418654566,80255.2,3.3380182511157135,52330.96805288991,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
