name,major_category,minor_category,longitude,latitude,poi_family
飞鸟与鱼,旅游景点,其他,119.401767,39.776436,attraction
蝴蝶来野,旅游景点,其他,119.398887,39.771905,attraction
北戴河哒哒岛魔法城堡,旅游景点,其他,119.386477,39.780893,attraction
哒岛,旅游景点,其他,119.391894,39.785102,attraction
海上蹦极,旅游景点,其他,119.438895,39.786568,attraction
海上漂流,旅游景点,其他,119.438946,39.786605,attraction
神山,旅游景点,其他,119.453311,39.825562,attraction
镇山宝杵,旅游景点,其他,119.453224,39.82554,attraction
骆驼石,旅游景点,其他,119.43568,39.825901,attraction
拓园,旅游景点,广场,119.436982,39.896414,attraction
栈道凉亭,旅游景点,其他,119.300003,39.854534,attraction
河南村文化艺术广场,旅游景点,广场,118.997006,40.404887,attraction
大佛顶尊胜陀罗尼经幢,旅游景点,其他,118.866219,39.880704,attraction
元代码头遗址生态公园,旅游景点,公园,118.867349,39.891464,attraction
青龙河森林湿地公园,旅游景点,公园,118.867018,39.895306,attraction
观鸟屋,旅游景点,其他,119.317346,39.644495,attraction
阿那亚湿地体育生态公园,旅游景点,公园,119.313735,39.651542,attraction
阿那亚·黄金海岸社区海边慢跑道,旅游景点,其他,119.321233,39.653362,attraction
阿那亚礼堂,旅游景点,宗教,119.322438,39.65497,attraction
木桩探险,旅游景点,其他,119.315701,39.654469,attraction
黄金海岸-旅游区,旅游景点,其他,119.340027,39.698428,attraction
基督教福音堂,旅游景点,宗教,119.186039,39.695107,attraction
汇文生态公园,旅游景点,公园,119.202645,39.71718,attraction
华夏山庄-华厦长城山庄,旅游景点,其他,119.18711,39.735031,attraction
趣园,旅游景点,其他,119.164247,39.724523,attraction
培尔优体能主题园,旅游景点,公园,119.171265,39.717986,attraction
东山生态公园,旅游景点,公园,119.176152,39.719489,attraction
春日观海,旅游景点,其他,119.528904,39.83614,attraction
水鸟迁徒路线,旅游景点,其他,119.519318,39.83603,attraction
旋转木马,旅游景点,其他,119.525065,39.836437,attraction
鸽子窝生态公园-鸽子广场,旅游景点,广场,119.527053,39.835983,attraction
鸽子窝生态公园-休闲亭,旅游景点,其他,119.523728,39.836194,attraction
鸽子窝生态公园-主席像广场,旅游景点,广场,119.528433,39.836391000000006,attraction
鸽子窝生态公园-贵宾室,旅游景点,其他,119.529453,39.835291,attraction
鸽子窝生态公园-办公区,旅游景点,其他,119.526602,39.835712,attraction
鸽子窝生态公园-观景大船,旅游景点,其他,119.525459,39.836023,attraction
鸽子窝生态公园-望海长廊,旅游景点,其他,119.529043,39.836202,attraction
听涛园,旅游景点,其他,119.495559,39.81468,attraction
六座楼园,旅游景点,其他,119.500375,39.816534,attraction
劳模精神主题生态公园,旅游景点,公园,119.480488,39.834082,attraction
村民文化艺术广场,旅游景点,广场,119.491126,39.846103,attraction
联峰山公园,旅游景点,公园,119.458773,39.824094,attraction
联峰山景区,旅游景点,其他,119.461045,39.823289,attraction
剑秋园,旅游景点,其他,119.47086,39.828114,attraction
开埠地火车站,旅游景点,其他,119.617232,39.91033,attraction
秦始皇求仙雕像,旅游景点,其他,119.622023,39.915254,attraction
秦皇求仙入海处景区学雷锋志愿岗,旅游景点,其他,119.622096,39.914176000000005,attraction
恐龙岛,旅游景点,其他,119.622789,39.91293,attraction
恐龙展,旅游景点,其他,119.62245,39.913070000000005,attraction
水上步行球,旅游景点,其他,119.622202,39.913708,attraction
九屏动态全景馆,旅游景点,其他,119.621593,39.914321,attraction
秦皇求仙入海处-战国风情,旅游景点,其他,119.62188,39.914972,attraction
求仙殿,旅游景点,宗教,119.621625,39.914372,attraction
秦皇求仙入海处-求仙栈桥,旅游景点,其他,119.623525,39.913427,attraction
秦皇岛港南栈房,旅游景点,其他,119.617114,39.91356,attraction
秦旅山海号旅游列车,旅游景点,其他,119.649269,39.930523,attraction
海景广场,旅游景点,广场,119.568661,39.908384,attraction
非洲动物区,旅游景点,其他,119.515318,39.87532,attraction
非洲区,旅游景点,其他,119.515575,39.87612,attraction
非洲风情园站,旅游景点,其他,119.515574,39.875243000000005,attraction
海滨国家森林湿地公园,旅游景点,公园,119.521904,39.88127,attraction
迷你马,旅游景点,其他,119.524714,39.872234,attraction
辽河碑林生态公园-凉亭,旅游景点,其他,119.519786,39.874654,attraction
白狮园,旅游景点,其他,119.519768,39.874606,attraction
秦皇岛野生动物园-中心广场,旅游景点,广场,119.523317,39.877928,attraction
草食区,旅游景点,其他,119.524672,39.872363,attraction
中心广场站,旅游景点,其他,119.52205,39.878649,attraction
秦皇岛野生动物园-香猪,旅游景点,其他,119.524541,39.872757,attraction
蓑羽鹤,旅游景点,其他,119.524544,39.873229,attraction
中心广场-动物表演场,旅游景点,其他,119.522753,39.878378,attraction
竹园,旅游景点,其他,119.524084,39.872134,attraction
森林逸城雅舍,旅游景点,其他,119.527613,39.895139,attraction
似锦门,旅游景点,其他,119.522958,39.897199,attraction
红太阳广场,旅游景点,广场,119.516069,39.893732,attraction
半岛生态公园,旅游景点,公园,119.514985,39.89935500000001,attraction
新白马寺体验场,旅游景点,其他,119.517132,39.901114,attraction
路南街道党史纪念园,旅游景点,纪念馆,119.749373,39.986880000000006,attraction
威远生态公园,旅游景点,公园,119.748384,40.01387,attraction
戚继光生态公园,旅游景点,公园,119.788595,39.977732,attraction
威远城,旅游景点,其他,119.779878,40.02333,attraction
慈恩禅寺庙,旅游景点,宗教,119.287511,39.783803,attraction
守望灯塔,旅游景点,其他,119.405595,39.771275,attraction
梦之湾海上观光鱼政码头,旅游景点,其他,119.422526,39.780716,attraction
听涛生态公园,旅游景点,公园,119.415048,39.792291,attraction
老字号精编屋,旅游景点,其他,119.417462,39.810932,attraction
北戴河暴风湖国际营地,旅游景点,其他,119.426996,39.815436,attraction
北戴河耕读民宿酒店,旅游景点,其他,119.418368,39.820364,attraction
戴河嬉水,旅游景点,其他,119.41742,39.820337,attraction
热带植物园,旅游景点,植物园,119.416029,39.815557,attraction
飞云桥,旅游景点,其他,119.415562,39.816,attraction
百花园,旅游景点,其他,119.415482,39.814775,attraction
百药园,旅游景点,其他,119.416452,39.815399,attraction
滨海小镇沙滩浴场,旅游景点,其他,119.437242,39.796384,attraction
北戴河海滩,旅游景点,其他,119.452305,39.803848,attraction
戴河庭院沙滩浴场,旅游景点,其他,119.442642,39.799253,attraction
戴河庭院休闲海滩,旅游景点,其他,119.444708,39.800329,attraction
联峰山生态公园-百福苑,旅游景点,其他,119.454618,39.819519,attraction
韦陀像,旅游景点,其他,119.430905,39.813488,attraction
玉米广场,旅游景点,广场,119.417293,39.82131,attraction
集发农业梦想王国-丝瓜长廊,旅游景点,其他,119.41744,39.822564,attraction
北戴河集发观光园-葫芦长廊,旅游景点,其他,119.418149,39.822307,attraction
集发农业梦想王国-葡萄长廊,旅游景点,其他,119.417543,39.821684,attraction
文体活动广场,旅游景点,广场,119.421245,39.837961,attraction
梨园,旅游景点,其他,119.425059,39.862287,attraction
洋河生态公园,旅游景点,其他,119.258525,39.855793,attraction
南山生态公园,旅游景点,公园,118.94394,40.397626,attraction
滨河生态公园,旅游景点,公园,118.889449,39.889447,attraction
孤竹文化生态公园,旅游景点,公园,118.891598,39.888672,attraction
法华寺,旅游景点,宗教,118.875909,39.884345,attraction
天主教唐山教区天主教堂,旅游景点,宗教,118.869388,39.884622,attraction
劝善念佛堂,旅游景点,宗教,118.877057,39.888978,attraction
勺园-刁园,旅游景点,其他,119.175348,39.70916,attraction
东山生态公园-欢乐谷,旅游景点,其他,119.175921,39.715768,attraction
明代城墙遗址,旅游景点,其他,119.159468,39.707548,attraction
源影寺塔,旅游景点,宗教,119.159091,39.711373,attraction
北戴河,旅游景点,其他,119.508562,39.825407,attraction
奥林Peak公园-对奕,旅游景点,其他,119.514793,39.826274,attraction
奥林Peak公园-马球,旅游景点,其他,119.513833,39.825977,attraction
奥林Peak公园-摔跤,旅游景点,其他,119.512713,39.826136,attraction
奥林Peak公园-致远,旅游景点,其他,119.514438,39.826431,attraction
北戴河影视城,旅游景点,其他,119.511829,39.825875,attraction
奥林Peak公园-跳绳,旅游景点,其他,119.513302,39.826145,attraction
奥林Peak公园,旅游景点,公园,119.514725,39.827898,attraction
红石园,旅游景点,公园,119.508724,39.830269,attraction
馨园,旅游景点,公园,119.525095,39.821829,attraction
老虎石海上生态公园礁石区,旅游景点,其他,119.486015,39.813619,attraction
老虎石海上公园,旅游景点,公园,119.488519,39.813907,attraction
中游游艇,旅游景点,其他,119.489853,39.814168,attraction
瞭望台,旅游景点,其他,119.487483,39.813871,attraction
鲁迅生态公园,旅游景点,公园,119.488306,39.818340000000006,attraction
平水桥生态公园-望龟亭,旅游景点,其他,119.484539,39.815032,attraction
平水桥生态公园-盟誓台,旅游景点,其他,119.483563,39.816393,attraction
平水桥浴场,旅游景点,其他,119.482701,39.816427,attraction
人工瀑布,旅游景点,其他,119.491381,39.823743,attraction
好人广场,旅游景点,广场,119.486294,39.823966000000006,attraction
秋韵园,旅游景点,公园,119.487966,39.832921000000006,attraction
怪楼奇园印象·梵高光影展,旅游景点,其他,119.498542,39.8262,attraction
秦皇岛北戴河怪楼奇园景区-醉汉路,旅游景点,其他,119.498791,39.826615,attraction
秦皇岛北戴河怪楼奇园景区-一览,旅游景点,其他,119.499343,39.826775000000005,attraction
怪楼奇园-舞台,旅游景点,其他,119.498713,39.826855,attraction
苍岩秀水,旅游景点,其他,119.499276,39.8273,attraction
转运长廊,旅游景点,其他,119.498896,39.8275,attraction
秦皇岛北戴河怪楼奇园景区-趣境,旅游景点,其他,119.498861,39.827241,attraction
秦皇岛北戴河怪楼奇园景区-六步渡,旅游景点,其他,119.499243,39.827227,attraction
秦皇岛北戴河怪楼奇园景区-八卦石,旅游景点,其他,119.499054,39.827316,attraction
溢涌堂,旅游景点,其他,119.630708,39.928777,attraction
福音堂,旅游景点,宗教,119.631121,39.941678,attraction
新开河带状生态公园,旅游景点,公园,119.635541,39.948768,attraction
三角花园,旅游景点,公园,119.60529,39.925871,attraction
探秦皇·潮活文旅街区,旅游景点,其他,119.607493,39.924883,attraction
秦皇岛观沧海休闲鱼业景区,旅游景点,其他,119.621839,39.923956,attraction
乐堡啤酒消夏广场,旅游景点,广场,119.561835,39.912221,attraction
小汤河,旅游景点,其他,119.564048,39.922536,attraction
天主教唐山教区秦皇岛天主堂,旅游景点,宗教,119.600875,39.921125,attraction
新世纪生态公园,旅游景点,公园,119.587276,39.947945,attraction
汤河生态公园,旅游景点,公园,119.571901,39.92604,attraction
文化艺术广场,旅游景点,广场,119.571397,39.94735300000001,attraction
清怡园,旅游景点,公园,119.567569,39.94704,attraction
春泽园,旅游景点,其他,119.568582,39.947985,attraction
汤河生态公园,旅游景点,公园,119.560992,39.939536,attraction
红飘带生态公园,旅游景点,公园,119.56174,39.946555,attraction
开放广场,旅游景点,广场,119.558923,39.945949,attraction
翔园,旅游景点,公园,119.559602,39.943356,attraction
汤河带状生态公园,旅游景点,公园,119.561003,39.947152,attraction
燕大后海,旅游景点,其他,119.516047,39.91511199999999,attraction
中山像,旅游景点,其他,119.541979,39.905715,attraction
塔山生态公园,旅游景点,公园,119.534255,39.908865000000006,attraction
秦皇岛社会足球体育公园,旅游景点,公园,119.535694,39.907548,attraction
曦园,旅游景点,公园,119.549362,39.909605,attraction
梦拉厅,旅游景点,其他,119.554643,39.908276,attraction
锦江生态公园,旅游景点,其他,119.542164,39.920577,attraction
秦皇岛森林体育生态公园,旅游景点,公园,119.538686,39.934748,attraction
鸡鸣湖,旅游景点,其他,119.553411,39.923453,attraction
西环体育生态公园,旅游景点,公园,119.549754,39.937776,attraction
青年园,旅游景点,公园,119.554503,39.937393,attraction
科普展园,旅游景点,公园,119.523395,39.93389,attraction
清真寺庙,旅游景点,宗教,119.750832,40.003763,attraction
榆关广场-迎恩楼,旅游景点,其他,119.750725,40.00648,attraction
榆关广场-榆关生态公园,旅游景点,公园,119.754189,40.001278,attraction
榆关广场,旅游景点,广场,119.752957,40.002128,attraction
总兵府景区,旅游景点,其他,119.75338,40.009478,attraction
天下第一关景区-鼓楼,旅游景点,其他,119.751924,40.008591,attraction
慈愍寺庙,旅游景点,宗教,119.7545,40.007547,attraction
詹荣府,旅游景点,其他,119.754029,40.007565,attraction
大慈院,旅游景点,其他,119.752393,40.00851900000001,attraction
尚书坊,旅游景点,其他,119.753118,40.007287000000005,attraction
译字所,旅游景点,其他,119.753768,40.010011000000006,attraction
二堂遗址保护区,旅游景点,其他,119.753653,40.010029,attraction
三堂遗址保护区,旅游景点,其他,119.753548,40.010168,attraction
普贤殿,旅游景点,宗教,119.751615,40.009147,attraction
十二生肖太岁神院,旅游景点,其他,119.753515,40.009072,attraction
念佛堂,旅游景点,其他,119.751882,40.009725,attraction
心愿长廊,旅游景点,其他,119.751483,40.009649,attraction
总兵祠堂,旅游景点,其他,119.754006,40.009568,attraction
巳蛇申猴太岁殿,旅游景点,宗教,119.75372,40.00911,attraction
欢乐总兵迎亲,旅游景点,其他,119.754393,40.00881,attraction
生肖墙,旅游景点,其他,119.753829,40.008844,attraction
寅虎亥猪太岁殿,旅游景点,宗教,119.753465,40.009059,attraction
望亰迎恩,旅游景点,其他,119.753908,40.00938,attraction
辽西省山海关市政府旧址,旅游景点,其他,119.752426,40.007358,attraction
田公馆,旅游景点,其他,119.752752,40.007695000000005,attraction
城隍寺庙,旅游景点,宗教,119.753395,40.008916000000006,attraction
观音殿,旅游景点,宗教,119.752399,40.009021,attraction
客堂,旅游景点,其他,119.752074,40.008535,attraction
仪门,旅游景点,其他,119.753952,40.009379,attraction
天王殿,旅游景点,宗教,119.75432,40.008025,attraction
辽西省市政府旧址,旅游景点,其他,119.752581,40.007226,attraction
大雄宝殿,旅游景点,宗教,119.752168,40.00895,attraction
地藏殿,旅游景点,宗教,119.751797,40.008867,attraction
大悲院,旅游景点,其他,119.752382,40.00855,attraction
福音堂,旅游景点,宗教,119.75351,40.007233,attraction
孔寺庙,旅游景点,其他,119.753064,40.008554,attraction
承恩驿,旅游景点,其他,119.751094,40.006881,attraction
基督教福音堂管理委员会,旅游景点,其他,119.753363,40.007306,attraction
拘禁所,旅游景点,其他,119.753707,40.010276000000005,attraction
修葺所,旅游景点,其他,119.753756,40.010175,attraction
兵械阁,旅游景点,其他,119.753543,40.010106,attraction
承发房,旅游景点,其他,119.753534,40.009762,attraction
幸运锣鼓,旅游景点,其他,119.753846,40.009690000000006,attraction
炫丽3D彩绘,旅游景点,其他,119.754385,40.008808,attraction
军粮阁,旅游景点,其他,119.753613,40.010117,attraction
架阁库,旅游景点,其他,119.75351,40.009916,attraction
府兵阁,旅游景点,其他,119.753498,40.010341,attraction
三十六计,旅游景点,其他,119.753839,40.009807,attraction
强体台,旅游景点,其他,119.75357,40.0103,attraction
义枪,旅游景点,其他,119.753819,40.009283,attraction
图索房,旅游景点,其他,119.753406,40.010024,attraction
公生明,旅游景点,其他,119.75394,40.009466,attraction
忠刀,旅游景点,其他,119.754131,40.009434,attraction
崇文阁,旅游景点,其他,119.753731,40.009973,attraction
三清观,旅游景点,宗教,119.742413,40.006932,attraction
潮河生态公园,旅游景点,公园,119.771344,39.998092,attraction
六国餐馆旧址,旅游景点,其他,119.766445,39.997783,attraction
西南交通大学,旅游景点,其他,119.762557,39.998412,attraction
天佑德好人园,旅游景点,水族馆,119.809185,39.99818,attraction
山海关界,旅游景点,其他,119.765734,40.01261,attraction
瑞莲阁-凉亭,旅游景点,其他,119.761351,40.010603,attraction
孟姜女哭倒长城处,旅游景点,其他,119.762432,40.009897,attraction
长城建筑,旅游景点,其他,119.763345,40.007391,attraction
山海关古城景区-影视厅,旅游景点,其他,119.764237,40.009689,attraction
瞭望地,旅游景点,其他,119.763735,40.008114,attraction
山海关古城景区-手机充电,旅游景点,其他,119.764267,40.009698,attraction
牧营楼,旅游景点,其他,119.761953,40.00927,attraction
镇远镖局-议事厅,旅游景点,其他,119.755565,40.008181,attraction
开泰阁,旅游景点,其他,119.754815,40.008316,attraction
镇远镖局-账房,旅游景点,其他,119.755519,40.008131,attraction
任重道远,旅游景点,其他,119.755323,40.008075000000005,attraction
晓月亭,旅游景点,其他,119.759771,40.009861,attraction
仪门·游廊,旅游景点,其他,119.758511,40.010913,attraction
石河鏖战,旅游景点,其他,119.755118,40.007782,attraction
天下第一关景区-瓮城,旅游景点,其他,119.760298,40.010653,attraction
山海镇督师府,旅游景点,其他,119.75549,40.008590000000005,attraction
山海关景区天下第一关景区-农夫山泉自动售货机,旅游景点,其他,119.759749,40.009872,attraction
山海关景区天下第一关景区-自助语音导游机服务台,旅游景点,其他,119.760386,40.010029,attraction
镇东楼,旅游景点,其他,119.75955,40.010705,attraction
龙城帝国广场,旅游景点,广场,119.754654,40.008892,attraction
弓弩射击场,旅游景点,其他,119.759762,40.010867,attraction
天下第一关广场,旅游景点,广场,119.758787,40.010395,attraction
神威大将军炮,旅游景点,其他,119.759998,40.010457,attraction
天下第一关箭楼,旅游景点,其他,119.759648,40.010581,attraction
镇远镖局,旅游景点,其他,119.755475,40.008277,attraction
莲花湖生态公园,旅游景点,公园,119.768531,40.003752,attraction
靖边楼,旅游景点,其他,119.767121,40.006658,attraction
知恩堂,旅游景点,其他,119.769936,40.002523,attraction
秦皇植物园,旅游景点,植物园,119.55401,39.950972,attraction
紫亭风,旅游景点,其他,119.529029,40.018241,attraction
新园,旅游景点,水族馆,119.588723,39.957962,attraction
和风园,旅游景点,公园,119.593355,39.957043,attraction
秦皇岛站北广场,旅游景点,广场,119.591635,39.968973,attraction
得趣园,旅游景点,公园,119.605655,39.953065,attraction
石韵园,旅游景点,公园,119.623741,39.954782,attraction
智慧园,旅游景点,公园,119.620101,39.956626,attraction
海琪花消夏广场,旅游景点,广场,119.628881,39.969021,attraction
聚福园,旅游景点,公园,119.635308,39.954811,attraction
魁星阁,旅游景点,其他,119.240167,39.872678,attraction
紫金山生态公园文体广场,旅游景点,广场,119.245233,39.87485,attraction
景阳龙门,旅游景点,其他,119.25262,39.884078,attraction
法治文化艺术广场,旅游景点,广场,119.236978,39.887563,attraction
金海岸专属海滩,旅游景点,其他,119.422718,39.783179,attraction
南戴河休闲度假区,旅游景点,其他,119.428435,39.791273,attraction
崂山啤酒广场,旅游景点,广场,119.421807,39.792819,attraction
怡水园,旅游景点,公园,119.426159,39.85324,attraction
北戴河艺术村落,旅游景点,其他,119.426716,39.858049,attraction
南山生态观光园,旅游景点,其他,118.949887,40.399642,attraction
三圣堂,旅游景点,其他,118.935166,40.407174,attraction
龙岛生态公园,旅游景点,公园,118.975827,40.407886,attraction
迎宾园生态公园,旅游景点,公园,118.972671,40.406151,attraction
跳跳堂,旅游景点,其他,118.962818,40.40707,attraction
东山生态公园音乐喷泉广场,旅游景点,广场,119.172629,39.717097,attraction
三角地,旅游景点,其他,119.484421,39.824278,attraction
秦皇山海朗读亭,旅游景点,其他,119.607886,39.932276,attraction
金原广场,旅游景点,广场,119.607893,39.935193000000005,attraction
清真寺庙,旅游景点,宗教,119.608789,39.933423,attraction
基督教会,旅游景点,宗教,119.608656,39.938645,attraction
荷塘生态公园,旅游景点,公园,119.614134,39.945138,attraction
建国园,旅游景点,公园,119.615815,39.943012,attraction
大石休闲广场,旅游景点,广场,119.614793,39.944955,attraction
光阳园,旅游景点,公园,119.585889,39.930015,attraction
鑫园广场,旅游景点,广场,119.600869,39.930763,attraction
酷乐一号动漫体验场,旅游景点,其他,119.604258,39.933091000000005,attraction
游船码头,旅游景点,其他,119.595287,39.935963,attraction
人民生态公园,旅游景点,公园,119.595043,39.937089,attraction
人民广场,旅游景点,广场,119.595118,39.940607,attraction
宫健堂,旅游景点,其他,119.581563,39.937123,attraction
正山堂名山,旅游景点,其他,119.586448,39.939374,attraction
U·zoo室内动物园,旅游景点,动物园,119.583972,39.947466000000006,attraction
上门修落地钟,旅游景点,其他,119.760204,40.000168,attraction
榆关抗战纪念碑,旅游景点,纪念馆,119.75502,40.001063,attraction
望洋楼,旅游景点,其他,119.76049,40.003086,attraction
望洋楼广场,旅游景点,广场,119.760365,40.00242,attraction
山海关古城景区-珍宝隆,旅游景点,其他,119.759904,40.003974,attraction
南翼长城,旅游景点,其他,119.766889,40.006359,attraction
益寿园,旅游景点,公园,119.594748,39.953108,attraction
燕山园生态公园,旅游景点,公园,119.614273,39.954639,attraction
本宫,旅游景点,其他,119.606304,39.931191000000005,attraction
太阳城商业区商业步行街中心广场,旅游景点,广场,119.606162,39.93229899999999,attraction
渤海物流文化园区,旅游景点,公园,119.607173,39.935718,attraction
桃林口,旅游景点,其他,119.022465,40.10809,attraction
清圣山·东方德源,旅游景点,其他,119.040922,40.124525,attraction
渔田七里海度假区,旅游景点,其他,119.212229,39.571085,attraction
河北青龙湖国家湿地,旅游景点,公园,119.062528,40.306705,attraction
如是海,旅游景点,其他,119.300049,39.626312000000006,attraction
鸽子窝生态公园-观海平台,旅游景点,其他,119.529429,39.836316,attraction
燕塞湖景区-鸟艺表演场,旅游景点,其他,119.704867,40.036617,attraction
鸵鸟,旅游景点,其他,119.705541,40.036134,attraction
孟姜女庙-观音殿,旅游景点,宗教,119.82418,40.036967,attraction
贞女祠-山门,旅游景点,其他,119.824304,40.036921,attraction
沉思广场,旅游景点,广场,119.552541,39.923441,attraction
口袋生态公园,旅游景点,公园,119.25282,39.885609,attraction
康寿园,旅游景点,其他,119.595314,39.953453,attraction
三角地口袋生态公园,旅游景点,公园,119.684679,39.926247,attraction
南戴河国际娱乐中心-雄狮观海,旅游景点,其他,119.357933,39.732767,attraction
新南戴河国际娱乐中心-莲之韵广场,旅游景点,广场,119.356659,39.734602,attraction
爱莲亭,旅游景点,其他,119.357735,39.735673,attraction
新南戴河国际娱乐中心-擎天一柱,旅游景点,其他,119.356541,39.734525,attraction
华润生态低碳示范园区,旅游景点,其他,119.359483,39.737548,attraction
馨香榭,旅游景点,其他,119.358027,39.73441,attraction
天女小镇,旅游景点,其他,119.5263,40.116221,attraction
老君顶河谷漂流,旅游景点,其他,119.582829,40.154385,attraction
老君观,旅游景点,宗教,119.56718,40.155363,attraction
狐仙寺庙,旅游景点,宗教,118.662965,40.447253,attraction
财神寺庙,旅游景点,宗教,118.669273,40.397846,attraction
鑫鸿观光园,旅游景点,其他,119.502053,39.983319,attraction
卧龙寺庙,旅游景点,宗教,119.466351,39.993485,attraction
碣石山景区-水岩寺,旅游景点,宗教,119.15,39.74477,attraction
唐宗步道,旅游景点,其他,119.12221,39.756898,attraction
混元道观,旅游景点,宗教,119.111128,40.050852,attraction
阿那亚北岸灯塔乐园,旅游景点,其他,119.31725,39.668132,attraction
碧螺塔海上啤酒花园,旅游景点,其他,119.535719,39.819571,attraction
篝火区,旅游景点,其他,119.534901,39.819586,attraction
碧螺塔-房车区,旅游景点,其他,119.534359,39.819236,attraction
寻仙2号游船,旅游景点,其他,119.535469,39.826938000000006,attraction
张学良和赵一荻,旅游景点,其他,119.475918,39.815861,attraction
平水桥生态公园-望波亭,旅游景点,其他,119.476465,39.815781,attraction
联峰山生态公园-莲花石生态公园,旅游景点,公园,119.464896,39.820032,attraction
天空之境,旅游景点,公园,119.493263,39.877932,attraction
北戴河海滩,旅游景点,其他,119.528561,39.863904,attraction
金梦海湾海誓广场,旅游景点,公园,119.543859,39.894884000000005,attraction
栖贤寺庙,旅游景点,宗教,119.730853,40.045285,attraction
角山景区-李自成雕像,旅游景点,其他,119.740596,40.034851,attraction
角山景区-莲台,旅游景点,其他,119.738949,40.036014,attraction
望海观音殿,旅游景点,宗教,119.730714,40.045486,attraction
角山景区-旱门关,旅游景点,其他,119.740377,40.037658,attraction
角山地质地貌景观区,旅游景点,其他,119.741325,40.034151,attraction
角山长城-纪念林,旅游景点,其他,119.741255,40.034542,attraction
角山景区-甘露亭,旅游景点,其他,119.729631,40.044818,attraction
燕塞湖景区-豪华波浪,旅游景点,其他,119.706736,40.033529,attraction
山海关景区·老龙头-观海亭,旅游景点,其他,119.798676,39.96532,attraction
老龙头码头游船,旅游景点,其他,119.795261,39.96296,attraction
观海长廊,旅游景点,其他,119.440342,39.787042,attraction
蓝色海岸休闲海滩,旅游景点,其他,119.431946,39.793577,attraction
南戴河仙螺岛游乐中心-海之韵,旅游景点,其他,119.433153,39.794272,attraction
青龙普济寺庙,旅游景点,宗教,118.916212,40.400061,attraction
AVENUE&SON阿那亚滑板生态公园,旅游景点,其他,119.316757,39.643499,attraction
黄金海岸-观海亭,旅游景点,其他,119.339899,39.698791,attraction
鸽子窝生态公园-鹰角亭,旅游景点,其他,119.528338,39.836715,attraction
滨海栈道,旅游景点,其他,119.521076,39.835843,attraction
联峰山生态公园-望海亭,旅游景点,其他,119.458458,39.824588000000006,attraction
联峰山生态公园-鸡冠山,旅游景点,其他,119.463367,39.827159,attraction
联峰山生态公园如来寺,旅游景点,宗教,119.458391,39.821728,attraction
联峰山生态公园-毛泽东观日出处,旅游景点,其他,119.458468,39.824635,attraction
联峰山生态公园-观海石,旅游景点,其他,119.458518,39.82281,attraction
山眼井,旅游景点,其他,119.463601,39.825012,attraction
联峰山生态公园-临风亭,旅游景点,其他,119.463626,39.827110000000005,attraction
联峰山生态公园-瞭登亭,旅游景点,其他,119.462981,39.828574,attraction
神犬峰,旅游景点,其他,119.45565,39.823419,attraction
联峰山生态公园-避雨石,旅游景点,其他,119.461883,39.826306,attraction
联峰山生态公园-莲花亭,旅游景点,其他,119.463253,39.823,attraction
联峰山生态公园-莲池,旅游景点,其他,119.463324,39.822562,attraction
联峰山生态公园-望海石,旅游景点,其他,119.459016,39.824448,attraction
联峰山生态公园-莲蓬阁,旅游景点,其他,119.463737,39.822757,attraction
联峰山生态公园-望海峰,旅游景点,其他,119.458377,39.822913,attraction
联峰山生态公园-钟亭,旅游景点,其他,119.464944,39.821896,attraction
联峰山生态公园-蠖公桥,旅游景点,其他,119.464093,39.822308,attraction
联峰山生态公园-瞭望塔,旅游景点,其他,119.463144,39.827037,attraction
寻仙1号游船,旅游景点,其他,119.61612,39.9063,attraction
西港花园·鸿洲国际游艇帆船国际俱乐部,旅游景点,其他,119.606831,39.908225,attraction
秦皇岛国际尾波冲浪基地,旅游景点,其他,119.606687,39.908501,attraction
秦旅山海号旅游列车,旅游景点,其他,119.617274,39.910256,attraction
西港花园,旅游景点,其他,119.61728,39.914246,attraction
秦皇岛新澳海底世界-海豚表演馆,旅游景点,水族馆,119.564141,39.906803,attraction
金梦海湾海韵广场,旅游景点,广场,119.567756,39.908167,attraction
金梦海湾海情广场,旅游景点,广场,119.570936,39.909044,attraction
长颈鹿,旅游景点,其他,119.515841,39.875552,attraction
斑马,旅游景点,其他,119.514331,39.875789000000005,attraction
羊驼,旅游景点,其他,119.516047,39.875617,attraction
魔王松鼠,旅游景点,其他,119.522342,39.877967000000005,attraction
秦皇岛野生动物园-朱鹮,旅游景点,其他,119.52447,39.873295000000006,attraction
小浣熊,旅游景点,其他,119.524318,39.872466,attraction
中心广场站-避险处,旅游景点,其他,119.522178,39.878651,attraction
赤鹮,旅游景点,其他,119.524113,39.87263299999999,attraction
戚继光生态公园,旅游景点,公园,119.790555,39.97782,attraction
首钢赛车谷高炉广场,旅游景点,广场,119.511687,40.022513,attraction
北戴河沙滩,旅游景点,其他,119.451468,39.804043,attraction
抚宁湿地,旅游景点,公园,119.267369,39.852484,attraction
民生广场,旅游景点,广场,119.168056,39.711444,attraction
奥林Peak公园-奥运冠军林,旅游景点,其他,119.51335,39.828324,attraction
奥林Peak公园-奥运冠军纪念柱,旅游景点,其他,119.513751,39.827784,attraction
奥林Peak公园-广场主雕,旅游景点,其他,119.513889,39.828315,attraction
老虎石海上生态公园-游泳区,旅游景点,其他,119.487893,39.813691,attraction
大不同装置艺术主题生态公园,旅游景点,公园,119.49793,39.832495,attraction
