date,region_code,baseline_visitors,scenario_visitors,baseline_service_gap,baseline_shuttle_vehicles,reoptimized_shuttle_vehicles,baseline_staff_shifts,reoptimized_staff_shifts,reoptimized_temporary_spaces,reoptimized_relative_cost,reoptimized_experience_loss,parking_unserved_spaces,shuttle_shortfall,staff_shortfall,baseline_parking_unserved_spaces,baseline_shuttle_shortfall,baseline_staff_shortfall,recommended_shuttle_vehicles,recommended_total_staff_shifts,average_party_size,transfer_share,visitor_estimate_q50,scenario_status,reoptimized_traveler_time_loss_hours,reoptimized_traveler_time_loss_cny,vot_cost_status,baseline_traveler_time_loss_hours,baseline_traveler_time_loss_cny,scenario_name
2026-03-20,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-03-21,SHG,17112.729173831456,17112.729173831456,0.0,3,3.0,38,38.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,38,2.8,0.06,17112.729173831456,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-03-22,SHG,12786.891012710825,12786.891012710825,0.0,2,2.0,28,28.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,28,2.8,0.06,12786.891012710825,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-03-23,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-03-24,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-03-25,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-03-26,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-03-27,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-03-28,SHG,24622.85130958496,24622.85130958496,0.0,4,4.0,55,55.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,4,55,2.8,0.06,24622.85130958496,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-03-29,SHG,19488.77504639353,19488.77504639353,0.0,4,4.0,44,44.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,4,44,2.8,0.06,19488.77504639353,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-03-30,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-03-31,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-01,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-02,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-03,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-04,SHG,30632.33629546691,30632.33629546691,0.004726037512922759,5,5.0,67,67.0,0.0,2.2,0.012760301284891449,32.0,0.0,0.0,32,0,0,5,67,2.8,0.06,30632.33629546691,counterfactual_planning_simulation,44.8,1090.8799999999999,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,44.8,1090.8799999999999,shanhaiguan_five_day_continuous_rain
2026-04-05,SHG,27249.76614396324,27249.76614396324,0.0,5,5.0,61,61.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,5,61,2.8,0.06,27249.76614396324,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-06,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-07,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-08,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-09,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-10,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-11,SHG,20076.835841433865,20076.835841433865,0.0,4,4.0,46,46.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,4,46,2.8,0.06,20076.835841433865,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-12,SHG,20734.746408505143,20734.746408505143,0.0,4,4.0,46,46.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,4,46,2.8,0.06,20734.746408505143,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-13,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-14,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-15,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-16,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-17,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-18,SHG,26431.92270647285,26431.92270647285,0.0,5,5.0,59,59.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,5,59,2.8,0.06,26431.92270647285,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-19,SHG,30243.79349050313,30243.79349050313,0.0004488330341113106,5,5.0,67,67.0,0.0,2.2,0.0012118491921005387,3.0,0.0,0.0,3,0,0,5,67,2.8,0.06,30243.79349050313,counterfactual_planning_simulation,4.199999999999999,102.26999999999998,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,4.199999999999999,102.26999999999998,shanhaiguan_five_day_continuous_rain
2026-04-20,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-21,SHG,7507.0150665896435,7507.0150665896435,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7507.0150665896435,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-22,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-23,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-24,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-25,SHG,36708.49898853331,36708.49898853331,0.0590483234714004,6,6.0,81,81.0,0.0,2.2,0.15943047337278107,479.0,0.0,0.0,479,0,0,6,81,2.8,0.06,36708.49898853331,counterfactual_planning_simulation,670.5999999999999,16329.109999999999,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,670.5999999999999,16329.109999999999,shanhaiguan_five_day_continuous_rain
2026-04-26,SHG,33879.24721984732,33879.24721984732,0.03619123931623932,6,6.0,75,75.0,0.0,2.2,0.09771634615384615,271.0,0.0,0.0,271,0,0,6,75,2.8,0.06,33879.24721984732,counterfactual_planning_simulation,379.4,9238.39,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,379.4,9238.39,shanhaiguan_five_day_continuous_rain
2026-04-27,SHG,11184.021168990035,11184.021168990035,0.0,2,2.0,25,25.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,25,2.8,0.06,11184.021168990035,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-28,SHG,12671.67501802706,12671.67501802706,0.0,2,2.0,28,28.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,28,2.8,0.06,12671.67501802706,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-29,SHG,18030.835193793508,18030.835193793508,0.0,3,3.0,41,41.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,41,2.8,0.06,18030.835193793508,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-30,SHG,35105.64605624192,35105.64605624192,0.04653261149780871,6,6.0,77,77.0,0.0,2.2,0.12563805104408352,361.0,0.0,0.0,361,0,0,6,77,2.8,0.06,35105.64605624192,counterfactual_planning_simulation,505.4,12306.49,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,505.4,12306.49,shanhaiguan_five_day_continuous_rain
2026-05-01,SHG,41822.11635791519,41822.11635791519,0.09261062425619387,7,7.0,92,92.0,0.0,2.2,0.2500486854917235,856.0,0.0,0.0,856,0,0,7,92,2.8,0.06,41822.11635791519,counterfactual_planning_simulation,1198.3999999999999,29181.039999999997,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,1198.3999999999999,29181.039999999997,shanhaiguan_five_day_continuous_rain
2026-05-02,SHG,80126.67334770385,80126.67334770385,0.20769100457394543,13,13.0,175,175.0,0.0,2.2,0.5607657123496527,3678.0,0.0,0.0,3678,0,0,13,175,2.8,0.06,80126.67334770385,counterfactual_planning_simulation,5149.2,125383.02,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,5149.2,125383.02,shanhaiguan_five_day_continuous_rain
2026-05-03,SHG,73617.28599184549,73617.28599184549,0.19657016411580305,12,12.0,161,161.0,0.0,2.2,0.5307394431126682,3198.0,0.0,0.0,3198,0,0,12,161,2.8,0.06,73617.28599184549,counterfactual_planning_simulation,4477.2,109019.82,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,4477.2,109019.82,shanhaiguan_five_day_continuous_rain
2026-05-04,SHG,38889.25502568645,38889.25502568645,0.07446189645142524,7,7.0,86,86.0,0.0,2.2,0.20104712041884817,640.0,0.0,0.0,640,0,0,7,86,2.8,0.06,38889.25502568645,counterfactual_planning_simulation,896.0,21817.600000000002,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,896.0,21817.600000000002,shanhaiguan_five_day_continuous_rain
2026-05-05,SHG,29399.888281677984,29399.888281677984,0.0,5,5.0,66,66.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,5,66,2.8,0.06,29399.888281677984,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-06,SHG,13615.599111001844,13615.599111001844,0.0,3,3.0,31,31.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,31,2.8,0.06,13615.599111001844,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-07,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-08,SHG,8175.496967146285,8175.496967146285,0.0,2,2.0,20,20.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,20,2.8,0.06,8175.496967146285,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-09,SHG,30615.46242634916,30615.46242634916,0.004580378250591017,5,5.0,67,67.0,0.0,2.2,0.012367021276595745,31.0,0.0,0.0,31,0,0,5,67,2.8,0.06,30615.46242634916,counterfactual_planning_simulation,43.4,1056.79,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,43.4,1056.79,shanhaiguan_five_day_continuous_rain
2026-05-10,SHG,26261.659019139217,26261.659019139217,0.0,5,5.0,59,59.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,5,59,2.8,0.06,26261.659019139217,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-11,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-12,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-13,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-14,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-15,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-16,SHG,29968.649240086124,29968.649240086124,0.0,5,5.0,66,66.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,5,66,2.8,0.06,29968.649240086124,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-17,SHG,30193.89209634423,30193.89209634423,0.0,5,5.0,67,67.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,5,67,2.8,0.06,30193.89209634423,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-18,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-19,SHG,7369.215289748355,7369.215289748355,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7369.215289748355,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-20,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-21,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-22,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-23,SHG,29262.92860684236,29262.92860684236,0.0,5,5.0,64,64.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,5,64,2.8,0.06,29262.92860684236,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-24,SHG,29252.77112621434,29252.77112621434,0.0,5,5.0,64,64.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,5,64,2.8,0.06,29252.77112621434,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-25,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-26,SHG,10852.10421815619,10852.10421815619,0.0,2,2.0,25,25.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,25,2.8,0.06,10852.10421815619,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-27,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-28,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-29,SHG,7123.694167452342,7123.694167452342,0.0,2,2.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,17,2.8,0.06,7123.694167452342,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-30,SHG,38024.90928893328,38024.90928893328,0.06854694751874331,6,6.0,84,84.0,0.0,2.2,0.18507675830060694,576.0,0.0,0.0,576,0,0,6,84,2.8,0.06,38024.90928893328,counterfactual_planning_simulation,806.4,19635.84,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,806.4,19635.84,shanhaiguan_five_day_continuous_rain
2026-05-31,SHG,38301.96828558376,38301.96828558376,0.07051736357193479,6,6.0,84,84.0,0.0,2.2,0.19039688164422394,597.0,0.0,0.0,597,0,0,6,84,2.8,0.06,38301.96828558376,counterfactual_planning_simulation,835.8,20351.73,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,835.8,20351.73,shanhaiguan_five_day_continuous_rain
2026-06-01,SHG,12986.886173910474,12986.886173910474,0.0,3,3.0,30,30.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,30,2.8,0.06,12986.886173910474,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-06-02,SHG,16220.82132350198,16220.82132350198,0.0,3,3.0,36,36.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,36,2.8,0.06,16220.82132350198,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-06-03,SHG,10899.293839889588,10899.293839889588,0.0,2,2.0,25,25.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,25,2.8,0.06,10899.293839889588,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-06-04,SHG,12777.575930563964,12777.575930563964,0.0,2,2.0,28,28.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,28,2.8,0.06,12777.575930563964,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-06-05,SHG,17134.17334334525,17134.17334334525,0.0,3,3.0,38,38.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,38,2.8,0.06,17134.17334334525,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-06-06,SHG,46499.193347927016,46499.193347927016,0.1168515275345398,8,8.0,102,102.0,0.0,2.2,0.31549912434325744,1201.0,0.0,0.0,1201,0,0,8,102,2.8,0.06,46499.193347927016,counterfactual_planning_simulation,1681.3999999999999,40942.09,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,1681.3999999999999,40942.09,shanhaiguan_five_day_continuous_rain
