date,region_code,baseline_estimate,weather_response_baseline_estimate,rain_shock_estimate,heat_shock_estimate,scenario_label
2026-03-09,BDH,5386.078058747183,5386.078058747183,5386.078058747183,5595.237421715493,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-09,HGA,19365.67405658406,19365.67405658406,15936.176501871032,19486.94382191516,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-09,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-10,BDH,7198.101941600825,7198.101941600825,5386.078058747183,7623.305146532311,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-10,HGA,20198.990446672848,20198.990446672848,16694.569050500886,20322.909578719184,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-10,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-11,BDH,5386.078058747183,5386.078058747183,5386.078058747183,5618.588153434083,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-11,HGA,19546.905833723056,19546.905833723056,16101.113650584162,19668.751790094924,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-11,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-12,BDH,5521.23226669698,5521.23226669698,5386.078058747183,5941.10419199048,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-12,HGA,19304.025003976334,19304.025003976334,15880.070342573224,19425.098768184747,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-12,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-13,BDH,6034.076658049145,6034.076658049145,5386.078058747183,6455.579071926217,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-13,HGA,19260.83048384021,19260.83048384021,15840.75946065311,19381.76691950776,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-13,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-14,BDH,28011.851842767646,28011.851842767646,14115.771843812838,28503.22830057545,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-14,HGA,25945.57950591843,25945.57950591843,21924.479771572136,26087.76879556728,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-14,SHG,14563.515816864912,14563.515816864912,7286.376281773982,15154.080507755985,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-15,BDH,26218.03653473604,26218.03653473604,12483.239255458975,26703.709907104872,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-15,HGA,25423.63194929378,25423.63194929378,21449.460748272326,25564.16180862293,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-15,SHG,13157.78763693952,13157.78763693952,7286.376281773982,13743.883089621844,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-16,BDH,6563.2406657032325,6563.2406657032325,5386.078058747183,6986.425453196686,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-16,HGA,20161.601474524996,20161.601474524996,16660.541737207746,20285.401735636467,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-16,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-17,BDH,8075.718442232643,8075.718442232643,5386.078058747183,8503.711857429,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-17,HGA,20611.666997327105,20611.666997327105,17070.14167181596,20736.898153870326,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-17,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-18,BDH,6969.73285238585,6969.73285238585,5386.078058747183,7394.210002398758,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-18,HGA,19908.510423195545,19908.510423195545,16430.20621310663,20031.50603073811,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-18,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-19,BDH,6188.538377145368,6188.538377145368,5386.078058747183,6610.531871891873,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-19,HGA,19610.945998776893,19610.945998776893,16159.39593636121,19732.995558346473,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-19,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-20,BDH,8212.124518739281,8212.124518739281,5386.078058747183,8640.551610415725,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-20,HGA,19852.242481033427,19852.242481033427,16378.997346258422,19975.059195643033,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-20,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-21,BDH,27474.009006431254,27474.009006431254,13626.286692359128,27963.675497981872,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-21,HGA,26080.570799847254,26080.570799847254,22047.33393916461,26223.189267951293,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-21,SHG,17334.493030779362,17334.493030779362,7286.376281773982,17933.86750254901,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-22,BDH,26682.015839152245,26682.015839152245,12905.501977484912,27169.16434310411,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-22,HGA,26180.45301936371,26180.45301936371,22138.23570459589,26323.38904347767,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-22,SHG,12915.301483981937,12915.301483981937,7286.376281773982,13500.625999298583,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-23,BDH,8132.884639229721,8132.884639229721,5386.078058747183,8561.059803184848,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-23,HGA,20067.913455979186,20067.913455979186,16575.277249426028,20191.415854332998,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-23,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-24,BDH,8973.162966209415,8973.162966209415,5386.078058747183,9404.009630998447,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-24,HGA,20679.640895821383,20679.640895821383,17132.004007337637,20805.08816209954,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-24,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-25,BDH,10208.204287005588,10208.204287005588,5386.078058747183,10642.977524469978,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-25,HGA,20370.21210612168,20370.21210612168,16850.396095587803,20494.675603994558,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-25,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-26,BDH,11878.097085237267,11878.097085237267,5386.078058747183,12318.179420722852,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-26,HGA,19847.083489771947,19847.083489771947,16374.302202159864,19969.88380237639,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-26,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-27,BDH,13544.697345596856,13544.697345596856,5386.078058747183,13990.078311122494,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-27,HGA,20779.345131163544,20779.345131163544,17222.743791229655,20905.109387585686,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-27,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-28,BDH,33180.29651378642,33180.29651378642,18819.519391714453,33688.10503202623,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-28,HGA,28047.940915713836,28047.940915713836,23837.816946598687,28196.814252873028,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-28,SHG,24860.091296767503,24860.091296767503,7286.376281773982,25483.391938471235,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-29,BDH,31486.035595713056,31486.035595713056,17277.590214532756,31988.457542253742,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-29,HGA,27950.659296820857,27950.659296820857,23749.28196065028,28099.223346071925,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-29,SHG,19636.430896320217,19636.430896320217,7286.376281773982,20243.123929963887,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-30,BDH,11758.99966257133,11758.99966257133,5386.078058747183,12198.703351061327,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-30,HGA,21532.779541000506,21532.779541000506,17908.43658342448,21660.93919498266,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-30,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-31,BDH,13066.543269006721,13066.543269006721,5386.078058747183,13510.404037029542,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-31,HGA,21944.5087219307,21944.5087219307,18283.147013442132,22073.977388432726,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-03-31,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-01,BDH,11949.356588462846,11949.356588462846,5386.078058747183,12389.665479621926,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-01,HGA,21373.676445150304,21373.676445150304,17763.638516577525,21501.330261912106,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-01,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-02,BDH,14825.125787903246,14825.125787903246,5386.078058747183,15274.577625592952,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-02,HGA,21037.25336726123,21037.25336726123,17457.46338490753,21163.837592550455,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-02,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-03,BDH,17953.53879769333,17953.53879769333,5386.078058747183,18412.93681356725,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-03,HGA,21336.97684346257,21336.97684346257,17730.23859214463,21464.513981008255,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-03,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-04,BDH,39799.54886936201,39799.54886936201,24843.63187009054,40328.402007723496,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-04,HGA,29008.554082278202,29008.554082278202,24712.060962800657,29160.48150139232,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-04,SHG,30881.571198810045,30881.571198810045,12713.293796280617,31524.01595986467,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-05,BDH,31155.942055298136,31155.942055298136,16977.175528851538,31657.314533894492,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-05,HGA,29356.634625313087,29356.634625313087,25028.845431821563,29509.668698533507,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-05,SHG,27423.95434203499,27423.95434203499,9566.552784843401,28055.40628556758,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-06,BDH,11924.519024920079,11924.519024920079,5386.078058747183,12364.748949896657,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-06,HGA,23195.535454031677,23195.535454031677,19421.693384360224,23328.98151570235,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-06,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-07,BDH,13177.03810084893,13177.03810084893,5386.078058747183,13621.250165609894,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-07,HGA,21867.175371647834,21867.175371647834,18212.766738539758,21996.39817186588,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-07,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-08,BDH,13372.484518312554,13372.484518312554,5386.078058747183,13817.317966787083,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-08,HGA,21431.2149712551,21431.2149712551,17816.003728609867,21559.051720523355,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-08,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-09,BDH,10901.01528075693,10901.01528075693,5386.078058747183,11337.991175469668,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-09,HGA,21022.59293082279,21022.59293082279,17444.12107472761,21149.130546117547,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-09,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-10,BDH,10084.286380522524,10084.286380522524,5386.078058747183,10518.665645204483,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-10,HGA,21684.812085186313,21684.812085186313,18046.799815002676,21813.455096950685,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-10,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-11,BDH,34549.711840601914,34549.711840601914,20065.809986965727,35061.87414742594,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-11,HGA,27780.35243579097,27780.35243579097,23594.28746405596,27928.375027638394,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-11,SHG,20273.810698612262,20273.810698612262,7286.376281773982,20882.530156856767,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-12,BDH,31872.895455982904,31872.895455982904,17629.667335398433,32376.547347895426,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-12,HGA,26768.475659276097,26768.475659276097,22673.388971517343,26913.281186532564,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-12,SHG,20896.98883537985,20896.98883537985,7286.376281773982,21507.689566803245,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-13,BDH,11607.633249737662,11607.633249737662,5386.078058747183,12046.855698279982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-13,HGA,21816.215242718063,21816.215242718063,18166.388457112414,21945.276025158706,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-13,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-14,BDH,13215.869158089035,13215.869158089035,5386.078058747183,13660.204678612778,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-14,HGA,22100.043852094735,22100.043852094735,18424.697911959825,22230.007012167043,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-14,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-15,BDH,14220.332251542548,14220.332251542548,5386.078058747183,14667.861266299848,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-15,HGA,21395.92451843365,21395.92451843365,17783.886255851765,21523.649068599396,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-15,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-16,BDH,14072.333809734122,14072.333809734122,5386.078058747183,14519.392292349852,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-16,HGA,21056.099438297068,21056.099438297068,17474.614997445726,21182.743580988506,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-16,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-17,BDH,14804.447874583615,14804.447874583615,5386.078058747183,15253.83397088634,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-17,HGA,21944.731162672604,21944.731162672604,18283.349454439558,22074.200536381537,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-17,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-18,BDH,42373.61964548294,42373.61964548294,27186.266815801868,42910.65653915996,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-18,HGA,28799.056863486116,28799.056863486116,24521.399730668083,28950.31822710798,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-18,SHG,26650.442906590535,26650.442906590535,8862.588101203182,27279.435621581237,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-19,BDH,39637.69224637324,39637.69224637324,24696.327846935543,40166.0307932126,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-19,HGA,28330.439451337694,28330.439451337694,24094.915915206704,28480.210937418822,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-19,SHG,30419.015202634848,30419.015202634848,12292.326412228615,31059.989357237024,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-20,BDH,20080.828602092584,20080.828602092584,6897.830374910066,20546.989920438966,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-20,HGA,23853.36981843809,23853.36981843809,20020.381573062867,23988.907335995056,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-20,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-21,BDH,16881.13822554814,16881.13822554814,5386.078058747183,17337.12675324321,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-21,HGA,24048.111233624506,24048.111233624506,20197.613702352046,24184.26789347798,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-21,SHG,7505.431243842749,7505.431243842749,7286.376281773982,8073.556133280882,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-22,BDH,17898.459298439393,17898.459298439393,5386.078058747183,18357.682199802475,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-22,HGA,23776.31998081261,23776.31998081261,19950.259320070723,23911.61253345871,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-22,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-23,BDH,15019.23678819463,15019.23678819463,5386.078058747183,15469.305763899813,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-23,HGA,22110.13916723455,22110.13916723455,18433.885552895685,22240.134423389725,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-23,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-24,BDH,22146.60332391173,22146.60332391173,8777.870387093972,22619.332369539432,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-24,HGA,23024.798890430797,23024.798890430797,19266.30781994119,23157.702128542434,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-24,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-25,BDH,45332.10447191097,45332.10447191097,29878.752976260643,45878.54729030024,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-25,HGA,29131.13178945579,29131.13178945579,24823.61765466137,29283.44892045039,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-25,SHG,36963.07449559115,36963.07449559115,18248.006469165066,37624.85420865765,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-26,BDH,45543.315432076495,45543.315432076495,30070.973866529497,46090.42975446402,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-26,HGA,30811.933174756046,30811.933174756046,26353.29745155417,30969.594085493973,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-26,SHG,34057.35938716067,34057.35938716067,15603.545478256088,34709.900946527334,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-27,BDH,24185.5211507183,24185.5211507183,10633.46821945382,24664.73253737479,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-27,HGA,24605.758849133577,24605.758849133577,20705.12297661249,24743.688440671744,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-27,SHG,11136.513530711492,11136.513530711492,7286.376281773982,11716.182737128784,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-28,BDH,31956.200948410984,31956.200948410984,17705.48279453114,32460.11769386708,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-28,HGA,25591.14216514708,25591.14216514708,21601.910047282254,25732.204590492714,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-28,SHG,12667.224883629604,12667.224883629604,7286.376281773982,13251.760687844899,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-29,BDH,45631.16780072304,45631.16780072304,30150.927390249235,46178.561432559065,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-29,HGA,25008.2124648937,25008.2124648937,21071.391811585363,25147.421579103797,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-29,SHG,18017.23923067487,18017.23923067487,7286.376281773982,18618.784360646463,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-30,BDH,49484.359827065506,49484.359827065506,33657.67723457519,50044.003930419196,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-30,HGA,26449.215156913535,26449.215156913535,22382.833320694503,26593.005657754464,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-04-30,SHG,35102.76105613442,35102.76105613442,16554.954625495386,35758.62626594018,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-01,BDH,53162.89458990059,53162.89458990059,37005.47332642069,53734.23387611328,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-01,HGA,31030.794009398694,31030.794009398694,26552.480412736797,31189.15074541675,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-01,SHG,41847.51965745556,41847.51965745556,22693.2890281154,42524.82850997993,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-02,BDH,78918.57430119674,78918.57430119674,60445.44859903368,79571.798740956,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-02,HGA,40751.936638955834,40751.936638955834,35399.59085255273,40941.19984942117,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-02,SHG,80517.1349536604,80517.1349536604,57886.102283474975,81317.38629582632,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-03,BDH,71756.10355356456,71756.10355356456,53926.958732051906,72386.55631641539,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-03,HGA,41129.90518351584,41129.90518351584,35743.57607979665,41320.37007115117,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-03,SHG,73926.73348858976,73926.73348858976,51888.246699407595,74706.03193640575,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-04,BDH,38358.00544580164,38358.00544580164,23531.698246850407,38882.27547838198,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-04,HGA,33031.74537393587,33031.74537393587,28373.525364071615,33196.4637440308,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-04,SHG,38903.6934075778,38903.6934075778,20014.143485171724,39571.64293947124,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-05,BDH,27918.051740380783,27918.051740380783,14030.405349697287,28409.129979082252,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-05,HGA,32216.24179200707,32216.24179200707,27631.34406622163,32378.367427731464,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-05,SHG,29435.155582954496,29435.155582954496,11396.926041687628,30073.001748044113,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-06,BDH,18279.304045779365,18279.304045779365,5386.078058747183,18739.737768637475,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-06,HGA,29106.47695086464,29106.47695086464,24801.179543401835,29258.715696615043,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-06,SHG,13601.667556511122,13601.667556511122,7286.376281773982,14189.174238707781,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-07,BDH,21453.33650403339,21453.33650403339,8146.935490503197,21923.861443202597,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-07,HGA,25396.600702784744,25396.600702784744,21424.8598929712,25537.044621544832,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-07,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-08,BDH,17790.38810525623,17790.38810525623,5386.078058747183,18249.267415366943,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-08,HGA,23166.410918813188,23166.410918813188,19395.187448853947,23299.76438471217,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-08,SHG,8117.860564516814,8117.860564516814,7286.376281773982,8687.932553372328,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-09,BDH,38858.61879517496,38858.61879517496,23987.30123081299,39384.480430129624,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-09,HGA,31292.486505273653,31292.486505273653,26790.644021738623,31451.675241473684,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-09,SHG,30834.206168477394,30834.206168477394,12670.187376561596,31476.500341668492,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-10,BDH,36615.12413027565,36615.12413027565,21945.52015343707,37133.853012098756,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-10,HGA,29368.714159120493,29368.714159120493,25039.838889455914,29521.78663685951,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-10,SHG,26396.356080719037,26396.356080719037,8631.346333085032,27024.540976270167,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-11,BDH,16587.94208155378,16587.94208155378,5386.078058747183,17042.998449370367,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-11,HGA,22942.299336087166,22942.299336087166,19191.22583664691,23074.94028297796,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-11,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-12,BDH,18567.227884969285,18567.227884969285,5520.318160917942,19028.57700544245,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-12,HGA,23207.1915881954,23207.1915881954,19432.301510398225,23340.67470826821,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-12,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-13,BDH,17319.27662128555,17319.27662128555,5386.078058747183,17776.658124441263,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-13,HGA,22805.98600154821,22805.98600154821,19067.16849369435,22938.1935668139,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-13,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-14,BDH,15260.308427420106,15260.308427420106,5386.078058747183,15711.143843320808,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-14,HGA,22631.095783509078,22631.095783509078,18908.002731726076,22762.747319482645,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-14,SHG,7286.376281773982,7286.376281773982,7286.376281773982,7286.376281773982,additive_20mm_rainfall_and_plus5c_weather_shocks
2026-05-15,BDH,17070.156286070953,17070.156286070953,5386.078058747183,17526.74575977416,additive_20mm_rainfall_and_plus5c_weather_shocks
