name,major_category,minor_category,longitude,latitude,poi_family
秦皇岛兴福庄(公交站),交通设施,公交站,119.33600696,39.92117513,transit
秦皇岛永顺庄(公交站),交通设施,公交站,119.34463687,39.91525986,transit
秦皇岛榆关镇后庄村(公交站),交通设施,公交站,119.35009251,39.91010746,transit
秦皇岛贾庄(公交站),交通设施,公交站,119.33736567,39.93792664,transit
秦皇岛驸马寨村(公交站),交通设施,公交站,119.33491604,39.94496138,transit
秦皇岛龙口店(公交站),交通设施,公交站,119.3341833,39.9539039,transit
秦皇岛台上村(公交站),交通设施,公交站,119.3334439,39.95895717,transit
秦皇岛冯庄(公交站),交通设施,公交站,119.33512121,39.96515114,transit
秦皇岛王家庄村(公交站),交通设施,公交站,119.33638859,39.96701724,transit
秦皇岛李庄村(公交站),交通设施,公交站,119.33800542,39.97355276,transit
秦皇岛龙腰村(公交站),交通设施,公交站,119.33828081,39.97691333,transit
秦皇岛石门村(公交站),交通设施,公交站,119.34556823,39.98816984,transit
秦皇岛北车厂村(公交站),交通设施,公交站,119.351115,39.99687272,transit
秦皇岛苏家庄(公交站),交通设施,公交站,119.34176074,39.79250671,transit
秦皇岛圈子营(公交站),交通设施,公交站,119.34387237,39.78981418,transit
秦皇岛西河南(公交站),交通设施,公交站,119.34773531,39.77940742,transit
秦皇岛第二小学(公交站),交通设施,公交站,119.2325494,39.89532123,transit
秦皇岛抚宁桥(公交站),交通设施,公交站,119.22685326,39.89581783,transit
秦皇岛抚洋小区(公交站),交通设施,公交站,119.22350352,39.89607592,transit
秦皇岛大李庄村(公交站),交通设施,公交站,119.2105817,39.89798501,transit
秦皇岛兴王庄村(公交站),交通设施,公交站,119.20538045,39.89894028,transit
秦皇岛鲁庄村(公交站),交通设施,公交站,119.19718847,39.90044434,transit
秦皇岛肖各庄村(公交站),交通设施,公交站,119.17467983,39.92049758,transit
秦皇岛曹东庄村(公交站),交通设施,公交站,119.16980779,39.93513861,transit
秦皇岛西石河村(公交站),交通设施,公交站,119.18485759,39.9404631,transit
秦皇岛后石河村(公交站),交通设施,公交站,119.18687335,39.94990843,transit
秦皇岛刘各庄路口(公交站),交通设施,公交站,119.19087198,39.96755822,transit
秦皇岛茹各庄村(公交站),交通设施,公交站,119.192932,39.97441416,transit
秦皇岛马各庄东(公交站),交通设施,公交站,119.18038955,39.97712689,transit
秦皇岛马各庄村(公交站),交通设施,公交站,119.17436305,39.98020477,transit
秦皇岛东河南大庄(公交站),交通设施,公交站,119.38066547,39.78269529,transit
秦皇岛东河南小庄(公交站),交通设施,公交站,119.37419864,39.78037634,transit
秦皇岛水沿庄(公交站),交通设施,公交站,119.33733504,39.76875257,transit
秦皇岛后朱建坨(公交站),交通设施,公交站,119.32931489,39.76210209,transit
秦皇岛前朱建坨(公交站),交通设施,公交站,119.32972816,39.75461851,transit
秦皇岛丁义庄(公交站),交通设施,公交站,119.32436538,39.75077839,transit
秦皇岛唐义庄(公交站),交通设施,公交站,119.32306059,39.74753276,transit
秦皇岛南里庄(公交站),交通设施,公交站,119.31694826,39.74619333,transit
秦皇岛官庄(公交站),交通设施,公交站,119.30786497,39.76258449,transit
秦皇岛文建里(公交站),交通设施,公交站,119.60762218,39.94063762,transit
秦皇岛广源世纪港湾(公交站),交通设施,公交站,119.58330266,39.94806762,transit
秦皇岛广缘世纪港湾店(公交站),交通设施,公交站,119.57852187,39.94802724,transit
秦皇岛海港区政务服务中心(公交站),交通设施,公交站,119.56390911,39.94705852,transit
秦皇岛碧水华庭(公交站),交通设施,公交站,119.5550251,39.9439317,transit
秦皇岛西环北路(公交站),交通设施,公交站,119.55192147,39.95290037,transit
秦皇岛大里营(公交站),交通设施,公交站,119.54007542,39.95423036,transit
秦皇岛大里营西站(公交站),交通设施,公交站,119.53394256,39.95408546,transit
秦皇岛西王岭(公交站),交通设施,公交站,119.52570926,39.95361903,transit
秦皇岛西王岭西站(公交站),交通设施,公交站,119.52006129,39.9519291,transit
秦皇岛祈连山路口(公交站),交通设施,公交站,119.51215744,39.94993913,transit
秦皇岛凤凰店(公交站),交通设施,公交站,119.50733604,39.94885881,transit
秦皇岛西张庄(公交站),交通设施,公交站,119.50245138,39.9471687,transit
秦皇岛许庄村(公交站),交通设施,公交站,119.49900456,39.94208416,transit
秦皇岛迎秋西里(公交站),交通设施,公交站,119.58345935,39.94798773,transit
秦皇岛交建里(公交站),交通设施,公交站,119.60378288,39.94839177,transit
秦皇岛抚宁第二小学幼儿园(公交站),交通设施,公交站,119.2325494,39.89532052,transit
秦皇岛上官营村(公交站),交通设施,公交站,119.16189074,39.94885123,transit
秦皇岛小黄金山村(公交站),交通设施,公交站,119.1611608,39.95463081,transit
秦皇岛大黄金山村(公交站),交通设施,公交站,119.15421115,39.95570693,transit
秦皇岛许家峪村(公交站),交通设施,公交站,119.14129536,39.96809819,transit
秦皇岛杨家燕山村(公交站),交通设施,公交站,119.11393607,39.97294949,transit
秦皇岛后白塔村(公交站),交通设施,公交站,119.10763158,39.9712479,transit
秦皇岛朱家燕山村(公交站),交通设施,公交站,119.08931224,39.98554746,transit
秦皇岛森林逸城汽车站(公交站),交通设施,公交站,119.52437704,39.88841314,transit
秦皇岛森林逸城南门(公交站),交通设施,公交站,119.53090394,39.89062293,transit
秦皇岛森林逸城东门(公交站),交通设施,公交站,119.53401424,39.89275082,transit
秦皇岛世纪海洋花园(公交站),交通设施,公交站,119.54682219,39.90140084,transit
秦皇岛首旅京伦酒店(公交站),交通设施,公交站,119.55704628,39.90732886,transit
秦皇岛桥东北里(公交站),交通设施,公交站,119.57480184,39.92577547,transit
秦皇岛在水一方(公交站),交通设施,公交站,119.5729982,39.93110083,transit
秦皇岛铁庄(公交站),交通设施,公交站,119.57861582,39.94782789,transit
秦皇岛港城早市(公交站),交通设施,公交站,119.62369904,39.94430353,transit
秦皇岛新征南里(公交站),交通设施,公交站,119.62094371,39.93735684,transit
秦皇岛平水桥浴场(公交站),交通设施,公交站,119.4822553,39.81716466,transit
秦皇岛铁疗(公交站),交通设施,公交站,119.47712704,39.81630403,transit
秦皇岛联峰山公园(公交站),交通设施,公交站,119.4713353,39.82607286,transit
秦皇岛崔各庄(公交站),交通设施,公交站,119.46813953,39.83653308,transit
秦皇岛费石庄(公交站),交通设施,公交站,119.44993074,39.83034661,transit
秦皇岛乔庄(公交站),交通设施,公交站,119.44217658,39.82898286,transit
秦皇岛丁庄(公交站),交通设施,公交站,119.43739239,39.81848203,transit
秦皇岛陆庄(公交站),交通设施,公交站,119.43741552,39.81212299,transit
秦皇岛戴河庭院(公交站),交通设施,公交站,119.43640584,39.8037808,transit
秦皇岛临海路口(公交站),交通设施,公交站,119.43144256,39.80172083,transit
秦皇岛对外经贸职业学院(公交站),交通设施,公交站,119.42927049,39.80014307,transit
秦皇岛戴河大街(公交站),交通设施,公交站,119.4278802,39.79912909,transit
秦皇岛宁海道路口(公交站),交通设施,公交站,119.42289041,39.79546798,transit
秦皇岛浚源爱牙仕口腔(公交站),交通设施,公交站,119.41879133,39.79584496,transit
秦皇岛牛头崖镇政府(公交站),交通设施,公交站,119.40478427,39.83429276,transit
秦皇岛牛头崖(公交站),交通设施,公交站,119.40772486,39.83935999,transit
秦皇岛牛头崖大集(公交站),交通设施,公交站,119.41266496,39.84363485,transit
秦皇岛戴河家园小区(公交站),交通设施,公交站,119.41722745,39.844119,transit
秦皇岛新兴小区(公交站),交通设施,公交站,119.42192635,39.84818563,transit
秦皇岛北戴河火车站(公交站),交通设施,公交站,119.41964764,39.8497737,transit
秦皇岛碧海华庭(公交站),交通设施,公交站,119.40662109,39.82359907,transit
秦皇岛天桥市场(公交站),交通设施,公交站,119.60866795,39.93090305,transit
秦皇岛金屋雅园(公交站),交通设施,公交站,119.61773565,39.94254704,transit
秦皇岛红光里(公交站),交通设施,公交站,119.62890069,39.94284642,transit
秦皇岛红光北里(公交站),交通设施,公交站,119.63245697,39.9450299,transit
秦皇岛热电里社区(公交站),交通设施,公交站,119.64101506,39.94915571,transit
秦皇岛热电厂(公交站),交通设施,公交站,119.64838915,39.94332206,transit
秦皇岛中阿化肥(公交站),交通设施,公交站,119.65483534,39.94348936,transit
秦皇岛建设大街路口(公交站),交通设施,公交站,119.6728072,39.94517484,transit
秦皇岛龙港路公交汽车站(公交站),交通设施,公交站,119.67278612,39.9494273,transit
秦皇岛黄土坎(公交站),交通设施,公交站,119.67321044,39.96643272,transit
秦皇岛中心庄(公交站),交通设施,公交站,119.67950948,39.97019493,transit
秦皇岛龙家营(公交站),交通设施,公交站,119.68803225,39.96610291,transit
秦皇岛山海关机场(黄金村)(公交站),交通设施,公交站,119.72994004,39.97678434,transit
秦皇岛民航候机楼(公交站),交通设施,公交站,119.72114926,39.96770835,transit
秦皇岛沟渠寨(公交站),交通设施,公交站,119.71899714,39.95700059,transit
秦皇岛王庄(公交站),交通设施,公交站,119.69869081,39.95070404,transit
秦皇岛东向河寨(公交站),交通设施,公交站,119.69454024,39.9508187,transit
秦皇岛西向河寨(公交站),交通设施,公交站,119.68983334,39.95103887,transit
秦皇岛上营(公交站),交通设施,公交站,119.68514732,39.95134408,transit
秦皇岛中煤储运公司(公交站),交通设施,公交站,119.65715583,39.9496006,transit
秦皇岛华瀛磷酸有限公司(公交站),交通设施,公交站,119.64990887,39.94945375,transit
秦皇岛山海关火车站(公交站),交通设施,公交站,119.76698334,40.00184261,transit
秦皇岛秦皇岛工人医院(公交站),交通设施,公交站,119.76332842,39.99492036,transit
秦皇岛山海关二中(公交站),交通设施,公交站,119.76835953,39.9902197,transit
秦皇岛肖庄(公交站),交通设施,公交站,119.77236531,39.98576879,transit
秦皇岛南海花园(公交站),交通设施,公交站,119.77621114,39.98228523,transit
秦皇岛行政中心(公交站),交通设施,公交站,119.78091907,39.97828047,transit
秦皇岛南海村小区(公交站),交通设施,公交站,119.78887786,39.97405634,transit
秦皇岛老龙头(公交站),交通设施,公交站,119.79249471,39.97238931,transit
秦皇岛南海村(公交站),交通设施,公交站,119.79076473,39.97029782,transit
秦皇岛山海关水务局(公交站),交通设施,公交站,119.77979904,39.96940659,transit
秦皇岛田庄(公交站),交通设施,公交站,119.76649499,39.96244071,transit
秦皇岛团练村(公交站),交通设施,公交站,119.75919311,39.95860892,transit
秦皇岛欢乐海洋公园(公交站),交通设施,公交站,119.75609304,39.95702377,transit
秦皇岛唐子寨(公交站),交通设施,公交站,119.7459577,39.95370324,transit
秦皇岛龙海大道东段(公交站),交通设施,公交站,119.73991433,39.95185226,transit
秦皇岛东荣水产(公交站),交通设施,公交站,119.73495389,39.95035564,transit
秦皇岛渤海船务公司(公交站),交通设施,公交站,119.71687175,39.94736293,transit
秦皇岛卸粮口(公交站),交通设施,公交站,119.71259628,39.94512692,transit
秦皇岛龙海大道(公交站),交通设施,公交站,119.70485686,39.94418455,transit
秦皇岛向河寨口(公交站),交通设施,公交站,119.69606128,39.94414246,transit
秦皇岛秦港六公司(公交站),交通设施,公交站,119.67699957,39.9440425,transit
秦皇岛第二印刷厂(公交站),交通设施,公交站,119.67461977,39.94402724,transit
秦皇岛晨砻路路口(公交站),交通设施,公交站,119.64068482,39.94318825,transit
秦皇岛建设大街东段(公交站),交通设施,公交站,119.63478158,39.9430513,transit
秦皇岛东港里(公交站),交通设施,公交站,119.62699308,39.93694256,transit
秦皇岛安居里(公交站),交通设施,公交站,119.62553844,39.93423573,transit
秦皇岛秦皇岛商城金原店(公交站),交通设施,公交站,119.60632484,39.93470647,transit
秦皇岛燕北小区(公交站),交通设施,公交站,119.57066903,39.96349437,transit
秦皇岛秦皇岛技师学院(公交站),交通设施,公交站,119.57026353,39.96936723,transit
秦皇岛耀华工业园(公交站),交通设施,公交站,119.57024161,39.97434619,transit
秦皇岛北港大街路口(公交站),交通设施,公交站,119.57022726,39.97722999,transit
秦皇岛北二环路口(公交站),交通设施,公交站,119.57020276,39.98120431,transit
秦皇岛羿珩科技(公交站),交通设施,公交站,119.58211716,39.98464285,transit
秦皇岛大旺庄砖厂(公交站),交通设施,公交站,119.59870421,39.98557248,transit
秦皇岛田家沟(公交站),交通设施,公交站,119.61394622,39.98433618,transit
秦皇岛小张庄北(公交站),交通设施,公交站,119.62961159,39.990163,transit
秦皇岛圆明馨苑(公交站),交通设施,公交站,119.62773253,40.01102559,transit
秦皇岛魏家沟(公交站),交通设施,公交站,119.61914589,40.02380014,transit
秦皇岛南王庄(公交站),交通设施,公交站,119.61813931,40.02953203,transit
秦皇岛麻念庄(公交站),交通设施,公交站,119.61648533,40.04093494,transit
秦皇岛拦马庄(公交站),交通设施,公交站,119.60916286,40.0509777,transit
秦皇岛刘家河(公交站),交通设施,公交站,119.60129888,40.06004341,transit
秦皇岛闫庄村(公交站),交通设施,公交站,119.59979522,40.06233969,transit
秦皇岛连峪山庄(公交站),交通设施,公交站,119.64170018,40.04949066,transit
秦皇岛范家店(公交站),交通设施,公交站,119.59231324,39.96175187,transit
秦皇岛中国银行(公交站),交通设施,公交站,119.59293919,39.95729285,transit
秦皇岛军转培训中心(公交站),交通设施,公交站,119.59496906,39.95400688,transit
秦皇岛八三西里(公交站),交通设施,公交站,119.60073496,39.95102385,transit
秦皇岛胜利村(公交站),交通设施,公交站,119.60139729,39.94618548,transit
秦皇岛海湾公司(公交站),交通设施,公交站,119.54815371,39.93184303,transit
秦皇岛泰和家园(公交站),交通设施,公交站,119.54138745,39.9307346,transit
秦皇岛大秦世家(公交站),交通设施,公交站,119.53668215,39.92993445,transit
秦皇岛广缘孟营店(公交站),交通设施,公交站,119.53249499,39.92918099,transit
秦皇岛科技师院开发区校区(公交站),交通设施,公交站,119.5285268,39.92744858,transit
秦皇岛明日星城小区(公交站),交通设施,公交站,119.52039469,39.92167183,transit
秦皇岛玉柴特约服务站(公交站),交通设施,公交站,119.51581862,39.92599087,transit
秦皇岛胜利村(广缘金街店)(公交站),交通设施,公交站,119.60161904,39.94558747,transit
秦皇岛八三东里(公交站),交通设施,公交站,119.60225255,39.95417323,transit
秦皇岛迎春里(公交站),交通设施,公交站,119.58972188,39.95403609,transit
秦皇岛西城里(公交站),交通设施,公交站,119.57416955,39.95492044,transit
秦皇岛盛达鑫苑(公交站),交通设施,公交站,119.57300319,39.95812487,transit
秦皇岛北港大街(公交站),交通设施,公交站,119.56823675,39.97633908,transit
秦皇岛新维工业用布公司(公交站),交通设施,公交站,119.56262201,39.97632387,transit
秦皇岛运通建材城(公交站),交通设施,公交站,119.55710397,39.97650653,transit
秦皇岛广缘超市和月店(公交站),交通设施,公交站,119.5772136,39.9726325,transit
秦皇岛和美小区(公交站),交通设施,公交站,119.58113278,39.97275311,transit
秦皇岛红旗北路路口(公交站),交通设施,公交站,119.58791315,39.97630546,transit
秦皇岛华耀路(公交站),交通设施,公交站,119.59683595,39.97633328,transit
秦皇岛北港大街东段(公交站),交通设施,公交站,119.60352657,39.9763528,transit
秦皇岛涂庄新村(公交站),交通设施,公交站,119.60579793,39.9715337,transit
秦皇岛民族北路(公交站),交通设施,公交站,119.60586093,39.96864553,transit
秦皇岛秦皇岛市公安医院(公交站),交通设施,公交站,119.6062018,39.96082644,transit
秦皇岛世嘉茗庭(公交站),交通设施,公交站,119.60472238,39.94230831,transit
秦皇岛市第一医院(公交站),交通设施,公交站,119.60245845,39.9386045,transit
秦皇岛海滨路(公交站),交通设施,公交站,119.60480769,39.92065794,transit
秦皇岛国际海员俱乐部(公交站),交通设施,公交站,119.60235003,39.91899691,transit
秦皇岛建设里小区(公交站),交通设施,公交站,119.59798101,39.91895384,transit
秦皇岛耀华老村(公交站),交通设施,公交站,119.59485693,39.91887861,transit
秦皇岛秦皇岛海事局(公交站),交通设施,公交站,119.59165158,39.91865675,transit
秦皇岛外运公司(公交站),交通设施,公交站,119.58710271,39.92061195,transit
秦皇岛燕山家园(公交站),交通设施,公交站,119.56764865,39.95254223,transit
秦皇岛西港路(公交站),交通设施,公交站,119.57229034,39.95314312,transit
秦皇岛秦皇岛工业职业技术学院(公交站),交通设施,公交站,119.57026355,39.96946767,transit
秦皇岛海港经济开发区管委会(公交站),交通设施,公交站,119.57160804,39.9762607,transit
秦皇岛晒甲会(公交站),交通设施,公交站,119.57953179,39.97627764,transit
秦皇岛博兴物流(公交站),交通设施,公交站,119.71312727,40.003298,transit
秦皇岛胡庄(公交站),交通设施,公交站,119.7283524,40.01092735,transit
秦皇岛回马寨(公交站),交通设施,公交站,119.73244216,40.01218164,transit
秦皇岛西河家园(公交站),交通设施,公交站,119.74730142,40.0120229,transit
秦皇岛北马号胡同(公交站),交通设施,公交站,119.74851579,40.00940133,transit
秦皇岛迎恩楼(公交站),交通设施,公交站,119.74977581,40.00677507,transit
秦皇岛平安东里小区(公交站),交通设施,公交站,119.75249161,40.00223898,transit
秦皇岛山海关国税局(公交站),交通设施,公交站,119.75677215,40.00142414,transit
秦皇岛兴盛家园(公交站),交通设施,公交站,119.76841161,39.98545937,transit
秦皇岛水郡御景(公交站),交通设施,公交站,119.76474002,39.98350628,transit
秦皇岛石河景观长廊(公交站),交通设施,公交站,119.76585544,39.9805795,transit
秦皇岛正合街路口(公交站),交通设施,公交站,119.77163189,39.97729763,transit
秦皇岛山海关区政府(公交站),交通设施,公交站,119.77619505,39.97770089,transit
秦皇岛假日蓝湾(公交站),交通设施,公交站,119.8057115,39.97862492,transit
秦皇岛姜庄村(公交站),交通设施,公交站,119.80623922,39.9816218,transit
秦皇岛河南南路(公交站),交通设施,公交站,119.80285034,39.9888365,transit
秦皇岛船厂路口(公交站),交通设施,公交站,119.81090154,39.99073375,transit
秦皇岛邮政局(公交站),交通设施,公交站,119.81084613,39.9927048,transit
秦皇岛开发区二院(公交站),交通设施,公交站,119.81077183,39.99513397,transit
秦皇岛渤海家园(公交站),交通设施,公交站,119.81065574,40.00141397,transit
秦皇岛姜家庄(公交站),交通设施,公交站,119.80053832,39.98035679,transit
秦皇岛孟姜女庙(公交站),交通设施,公交站,119.82120093,40.03578856,transit
秦皇岛边墙子(公交站),交通设施,公交站,119.81207656,40.0326669,transit
秦皇岛崔庄(公交站),交通设施,公交站,119.80742096,40.02437021,transit
秦皇岛临港工业管委(公交站),交通设施,公交站,119.80128763,40.02066194,transit
秦皇岛临时停车站(公交站),交通设施,公交站,119.79713556,40.02001681,transit
秦皇岛北京西道(公交站),交通设施,公交站,119.7912742,39.99818027,transit
秦皇岛黄庄村(公交站),交通设施,公交站,119.80116282,39.99452383,transit
秦皇岛郭庄村(公交站),交通设施,公交站,119.80433769,39.99368522,transit
秦皇岛观海御景区小区(公交站),交通设施,公交站,119.80639164,39.99251678,transit
秦皇岛哈电重装(公交站),交通设施,公交站,119.81749994,39.98399321,transit
秦皇岛东风本田京和店(公交站),交通设施,公交站,119.63541052,39.96783178,transit
秦皇岛大高庄村(公交站),交通设施,公交站,119.64178006,39.98458849,transit
秦皇岛华润雪花啤酒厂(公交站),交通设施,公交站,119.64720939,39.98460775,transit
秦皇岛东付店(公交站),交通设施,公交站,119.66602653,39.99131699,transit
秦皇岛丁武寨(公交站),交通设施,公交站,119.66930405,40.00024866,transit
秦皇岛陈庄(公交站),交通设施,公交站,119.66473809,40.00297518,transit
秦皇岛户远寨(公交站),交通设施,公交站,119.66059853,40.0103581,transit
秦皇岛富源畜牧公司(公交站),交通设施,公交站,119.65970795,40.02437883,transit
秦皇岛外峪(公交站),交通设施,公交站,119.65902529,40.03226984,transit
秦皇岛龙山养老中心(公交站),交通设施,公交站,119.66395617,40.03894774,transit
秦皇岛望峪山庄(公交站),交通设施,公交站,119.66684067,40.04172421,transit
秦皇岛东风日产佳浩专营店(公交站),交通设施,公交站,119.52928332,39.93586075,transit
秦皇岛开发区体育中心(公交站),交通设施,公交站,119.53181323,39.93554968,transit
秦皇岛青馨家园(公交站),交通设施,公交站,119.53361539,39.93140055,transit
秦皇岛聚贤人才市场(公交站),交通设施,公交站,119.55728696,39.92719788,transit
秦皇岛白塔岭市场(公交站),交通设施,公交站,119.55852671,39.91693351,transit
秦皇岛建材学院(公交站),交通设施,公交站,119.55996124,39.91505331,transit
秦皇岛旭日家居(公交站),交通设施,公交站,119.58592166,39.92993274,transit
秦皇岛秦皇半岛(公交站),交通设施,公交站,119.51917016,39.89299384,transit
秦皇岛王国幼儿园(公交站),交通设施,公交站,119.51812279,39.89589908,transit
秦皇岛御享天源半岛医院(公交站),交通设施,公交站,119.51685483,39.90080818,transit
秦皇岛金屋半岛(公交站),交通设施,公交站,119.51120677,39.90007908,transit
秦皇岛胜利村站(公交站),交通设施,公交站,119.60161963,39.94558657,transit
秦皇岛市报社(公交站),交通设施,公交站,119.59309903,39.9569382,transit
秦皇岛秦山公路(公交站),交通设施,公交站,119.6401809,39.97184975,transit
秦皇岛崔家庄(公交站),交通设施,公交站,119.64375922,39.97279024,transit
秦皇岛柳村(公交站),交通设施,公交站,119.65042332,39.97419183,transit
秦皇岛腾润驾校(公交站),交通设施,公交站,119.65808037,39.97478924,transit
秦皇岛黄土坎村(公交站),交通设施,公交站,119.66183862,39.97505002,transit
秦皇岛秦山公路中段(公交站),交通设施,公交站,119.66710394,39.97556636,transit
秦皇岛救助站(公交站),交通设施,公交站,119.67090466,39.97617436,transit
秦皇岛市第五医院(公交站),交通设施,公交站,119.68253902,39.97780886,transit
秦皇岛孙庄(公交站),交通设施,公交站,119.68717102,39.97830972,transit
秦皇岛红瓦店(公交站),交通设施,公交站,119.69658754,39.98231278,transit
秦皇岛东环二手车市场(公交站),交通设施,公交站,119.70590973,39.98579195,transit
秦皇岛五里台(公交站),交通设施,公交站,119.71119052,39.98858497,transit
秦皇岛石河镇政府(公交站),交通设施,公交站,119.71807422,39.99193298,transit
秦皇岛孟家店(公交站),交通设施,公交站,119.72408858,39.99327169,transit
秦皇岛公牛啤酒厂(公交站),交通设施,公交站,119.73147433,39.9919769,transit
秦皇岛山海关人民医院(公交站),交通设施,公交站,119.7442887,39.99657611,transit
秦皇岛南园(公交站),交通设施,公交站,119.75057695,39.99902188,transit
秦皇岛东港镇徐庄(公交站),交通设施,公交站,119.65831537,39.97486366,transit
秦皇岛北环路站(公交站),交通设施,公交站,119.63307741,39.96952288,transit
秦皇岛柳村南站(公交站),交通设施,公交站,119.68230231,39.97778782,transit
秦皇岛罗城(公交站),交通设施,公交站,119.76619858,40.01292596,transit
秦皇岛正大有限公司(公交站),交通设施,公交站,119.76423739,40.01587582,transit
秦皇岛房产大厦(公交站),交通设施,公交站,119.59369034,39.95213325,transit
秦皇岛海港区财政局(公交站),交通设施,公交站,119.59448177,39.94622197,transit
秦皇岛广电中心(公交站),交通设施,公交站,119.59489905,39.94335796,transit
秦皇岛隆兴示范园(公交站),交通设施,公交站,119.51869441,39.83992375,transit
秦皇岛奥林匹克公园(公交站),交通设施,公交站,119.51381043,39.82963701,transit
秦皇岛滨海大道环岛(公交站),交通设施,公交站,119.51133808,39.82642152,transit
秦皇岛北戴河区政府(公交站),交通设施,公交站,119.48527668,39.8337947,transit
秦皇岛崔各庄汽车站(公交站),交通设施,公交站,119.4736604,39.83637575,transit
秦皇岛海港医院(晶艺福珠宝城)(公交站),交通设施,公交站,119.60350864,39.93169408,transit
秦皇岛世纪港湾购物广场(公交站),交通设施,公交站,119.58345223,39.94806635,transit
秦皇岛市群众艺术馆(公交站),交通设施,公交站,119.5751086,39.94801333,transit
秦皇岛秦皇岛军分区(公交站),交通设施,公交站,119.51971682,39.93103937,transit
秦皇岛天山路(公交站),交通设施,公交站,119.51545883,39.92882688,transit
秦皇岛王校庄(公交站),交通设施,公交站,119.50949433,39.92546073,transit
秦皇岛滦河道路口(公交站),交通设施,公交站,119.50555676,39.9233423,transit
秦皇岛金时汽车园(公交站),交通设施,公交站,119.50313051,39.92237739,transit
秦皇岛天成佳境(公交站),交通设施,公交站,119.49726525,39.92003505,transit
秦皇岛威乐水泵电机公司(公交站),交通设施,公交站,119.49277813,39.91825324,transit
秦皇岛泰盛国际康复中心(公交站),交通设施,公交站,119.48854368,39.91658311,transit
秦皇岛龙海道路口(公交站),交通设施,公交站,119.47828878,39.92527664,transit
秦皇岛兴凯湖路口(公交站),交通设施,公交站,119.47718235,39.92969656,transit
秦皇岛鹏鼎控股(公交站),交通设施,公交站,119.4674054,39.92894401,transit
秦皇岛世奥车检(公交站),交通设施,公交站,119.46739344,39.92636444,transit
秦皇岛城市发展局(公交站),交通设施,公交站,119.46736114,39.92042418,transit
秦皇岛园博园正门(公交站),交通设施,公交站,119.46781252,39.91452785,transit
秦皇岛燕兴小区(公交站),交通设施,公交站,119.42315825,39.850339,transit
秦皇岛戴河村(公交站),交通设施,公交站,119.42701111,39.85718334,transit
秦皇岛戴河镇政府(公交站),交通设施,公交站,119.42816072,39.84970635,transit
秦皇岛五七一一家属区(公交站),交通设施,公交站,119.42836334,39.8466788,transit
秦皇岛万嘉家园(公交站),交通设施,公交站,119.43516957,39.84478301,transit
秦皇岛拨道洼(公交站),交通设施,公交站,119.44055164,39.84889363,transit
秦皇岛瑞途驾校(公交站),交通设施,公交站,119.43970606,39.85278645,transit
秦皇岛通联公司(公交站),交通设施,公交站,119.44668266,39.85585506,transit
秦皇岛新乔学校(公交站),交通设施,公交站,119.4533927,39.85907745,transit
秦皇岛北戴河开发区管委(公交站),交通设施,公交站,119.45964238,39.85812389,transit
秦皇岛金程公司(公交站),交通设施,公交站,119.46123044,39.85635181,transit
秦皇岛高新科技园(公交站),交通设施,公交站,119.4618575,39.85332226,transit
秦皇岛公路管理站(公交站),交通设施,公交站,119.47127331,39.85241505,transit
秦皇岛西快路口(公交站),交通设施,公交站,119.47502752,39.85203486,transit
秦皇岛小薄荷寨(公交站),交通设施,公交站,119.49151277,39.84661475,transit
秦皇岛戴河彩印厂(公交站),交通设施,公交站,119.49457984,39.84525699,transit
秦皇岛海宁路小学(公交站),交通设施,公交站,119.49746615,39.83987807,transit
秦皇岛大薄荷寨(公交站),交通设施,公交站,119.4961675,39.83696613,transit
秦皇岛怪楼(公交站),交通设施,公交站,119.49872099,39.82575422,transit
秦皇岛刘庄(公交站),交通设施,公交站,119.50342884,39.82558679,transit
秦皇岛北戴河博物馆(公交站),交通设施,公交站,119.51634531,39.82604537,transit
秦皇岛东海园小区(公交站),交通设施,公交站,119.51918988,39.82665384,transit
秦皇岛单庄(公交站),交通设施,公交站,119.52316429,39.82736728,transit
秦皇岛蔡各庄立交桥(公交站),交通设施,公交站,119.47873134,39.86937701,transit
秦皇岛慕义寨(公交站),交通设施,公交站,119.4775293,39.87857461,transit
秦皇岛港西绿地(公交站),交通设施,公交站,119.48083634,39.88844136,transit
秦皇岛小乐安寨(公交站),交通设施,公交站,119.48576707,39.90141398,transit
秦皇岛大乐安寨(公交站),交通设施,公交站,119.48446901,39.9098268,transit
秦皇岛天成佳境(计新庄)(公交站),交通设施,公交站,119.49882432,39.92055112,transit
秦皇岛交警支队(公交站),交通设施,公交站,119.54403448,39.9201696,transit
秦皇岛幸福家园(公交站),交通设施,公交站,119.54254709,39.91325968,transit
秦皇岛文昌路(公交站),交通设施,公交站,119.5466221,39.90926672,transit
秦皇岛市民中心西门(公交站),交通设施,公交站,119.51682653,39.886115,transit
秦皇岛市民中心南门(公交站),交通设施,公交站,119.52135796,39.88747528,transit
秦皇岛森林逸城(铁三处)(公交站),交通设施,公交站,119.53234987,39.89805401,transit
秦皇岛森林家园(公交站),交通设施,公交站,119.5239654,39.89934271,transit
秦皇岛横断山路南段(公交站),交通设施,公交站,119.5227003,39.90162032,transit
秦皇岛紫城半岛东门(公交站),交通设施,公交站,119.5197134,39.9050351,transit
秦皇岛长江道路口(公交站),交通设施,公交站,119.51533049,39.909696,transit
秦皇岛曦城花语小区(公交站),交通设施,公交站,119.52316426,39.92240593,transit
