attraction_name,region_code,district,road_congestion_index,congestion_vs_normal,visitor_index,visitor_vs_normal,date,daily_rank,tags,longitude,latitude,congestion_anomaly,data_type,source_label
孟姜女庙景区,SHG,山海关区,1.548,0.0231,0.1,-0.3922,2022-09-13,28.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.451,-0.041,0.11,-0.3315,2022-09-14,74.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.583,0.0463,0.12,-0.2707,2022-09-17,21.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.667,1.0574,0.14,0.257,2022-10-02,14.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.382,0.0661,0.1,-0.1021,2022-10-07,77.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.438,0.1093,0.11,-0.0123,2022-10-10,96.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.039,0.5729,0.11,-0.0123,2022-10-11,5.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.702,0.313,0.11,-0.0123,2022-10-12,8.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.412,0.0893,0.1,-0.1021,2022-10-13,64.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.826,1.1801,0.11,-0.0123,2022-10-23,4.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.48,0.1417,0.11,-0.0123,2022-10-24,42.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,3.358,1.5905,0.12,0.0774,2022-10-27,5.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.502,0.014,0.1,-0.0223,2022-11-01,26.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.452,-0.0198,0.1,-0.0223,2022-11-02,49.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.645,0.1105,0.1,-0.0223,2022-11-03,11.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.582,0.068,0.1,-0.0223,2022-11-04,52.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.493,0.0079,0.1,-0.0223,2022-11-05,45.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.573,0.0619,0.1,-0.0223,2022-11-06,31.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.63,0.1004,0.09,-0.12,2022-11-07,10.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.55,0.0464,0.09,-0.12,2022-11-08,29.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.658,0.1193,0.1,-0.0223,2022-11-09,11.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,3.873,1.6146,0.1,-0.0223,2022-11-10,5.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,3.567,1.408,0.08,-0.2178,2022-11-14,1.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.301,0.5534,0.08,-0.2178,2022-11-15,2.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,7.549,4.0962,0.09,-0.12,2022-11-16,2.0,旅游景点;其他,119.829358,40.042534,1,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,3.242,1.1886,0.08,-0.2178,2022-11-18,4.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,3.203,1.1623,0.1,-0.0223,2022-11-20,5.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.167,0.4629,0.1,-0.0223,2022-11-21,5.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.558,0.0518,0.09,-0.12,2022-11-22,17.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.516,0.0234,0.1,-0.0223,2022-11-24,16.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,3.364,1.271,0.12,0.1733,2022-11-25,3.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.409,-0.0488,0.1,-0.0223,2022-11-27,24.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.478,-0.0022,0.1,-0.0223,2022-11-29,38.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.489,0.0052,0.1,-0.0223,2022-11-30,42.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.429,-0.3497,0.1,0.0484,2022-12-01,53.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.372,-0.3757,0.09,-0.0564,2022-12-03,54.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.341,-0.3898,0.09,-0.0564,2022-12-04,59.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,3.311,2.0109,0.14,0.4577,2023-01-07,2.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.79,0.6278,0.14,0.4577,2023-01-08,13.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.737,0.6715,0.12,0.054,2023-02-10,31.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.665,0.6022,0.11,-0.0338,2023-02-28,10.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.672,0.4086,0.12,0.0563,2023-03-01,12.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.134,0.7979,0.13,0.1443,2023-03-03,3.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.364,0.9916,0.16,0.4084,2023-03-04,10.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.449,1.0633,0.14,0.2324,2023-03-05,9.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.167,0.8257,0.13,0.1443,2023-03-06,2.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.787,0.5055,0.13,0.1443,2023-03-07,5.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.187,0.8425,0.14,0.2324,2023-03-08,2.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.829,0.5409,0.15,0.3204,2023-03-10,27.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.96,0.6513,0.22,0.9366,2023-03-11,26.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.672,0.4086,0.2,0.7605,2023-03-12,30.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.395,0.1959,0.32,1.0903,2023-05-03,96.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.789,0.5337,0.17,0.1105,2023-05-18,4.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.087,0.7892,0.18,0.1758,2023-05-19,5.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.093,0.7943,0.2,0.3065,2023-05-20,12.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.745,0.496,0.22,0.4371,2023-05-21,17.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.61,0.3802,0.16,0.0452,2023-05-23,10.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.752,0.502,0.16,0.0452,2023-05-24,3.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.114,0.8123,0.17,0.1105,2023-05-25,1.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.548,0.3271,0.16,0.0452,2023-05-29,11.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.711,0.1901,0.19,0.1745,2023-05-31,6.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.552,0.0795,0.49,2.029,2023-06-03,48.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.744,0.9086,0.2,0.2363,2023-06-06,1.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.511,0.051,0.19,0.1745,2023-06-08,45.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.774,0.2339,0.19,0.1745,2023-06-10,30.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.527,0.0621,0.22,0.36,2023-06-11,40.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.025,0.4085,0.18,0.1127,2023-06-15,3.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.638,0.1393,0.21,0.2982,2023-06-17,74.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.672,0.163,0.2,0.2363,2023-06-18,26.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.627,0.1317,0.18,0.1127,2023-06-19,70.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.512,0.0517,0.22,0.36,2023-06-24,66.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.528,0.0628,0.18,0.1127,2023-06-26,99.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.743,0.908,0.23,0.4218,2023-06-28,2.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.09,0.4537,0.2,0.2363,2023-06-29,4.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.98,0.3772,0.21,0.2982,2023-06-30,14.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.443,0.5276,0.23,0.1391,2023-07-01,8.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.632,0.0205,0.24,0.1886,2023-07-02,71.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.665,0.6664,0.24,0.1886,2023-07-19,3.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.647,0.5094,0.14,-0.4682,2023-09-19,26.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.715,0.5717,0.1,-0.6202,2023-09-27,69.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.554,1.3406,0.21,-0.2024,2023-09-29,24.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.503,0.336,0.07,0.0901,2023-12-03,62.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.552,0.412,0.12,0.2256,2024-03-26,39.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.874,1.6147,0.11,0.1235,2024-03-28,1.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.233,1.0172,1.1,8.9195,2024-05-26,1.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.567,0.4159,0.15,-0.0378,2024-06-26,87.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.047,0.8496,0.18,0.1547,2024-06-27,2.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.683,0.5207,0.2,0.283,2024-06-28,89.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,3.997,2.162,0.16,0.0427,2024-07-02,2.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.904,1.2973,0.21,0.3685,2024-07-03,1.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.689,1.1272,0.19,0.2382,2024-07-04,3.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.008,0.5885,0.2,0.3033,2024-07-05,20.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.688,0.3354,0.26,0.6943,2024-07-15,58.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,4.914,2.8874,0.29,0.8898,2024-07-17,1.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.669,0.3203,0.25,0.6292,2024-07-18,88.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.023,0.6004,0.23,0.4988,2024-07-19,15.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.963,0.5529,0.32,1.0853,2024-07-21,49.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.813,0.4342,0.23,0.4988,2024-07-25,41.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.043,0.6162,0.22,0.4337,2024-07-26,18.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.669,0.3203,0.23,0.4988,2024-07-28,78.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.915,-0.0124,0.36,0.5249,2024-08-02,51.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.992,0.0273,0.4,0.6944,2024-08-11,67.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.161,0.1145,0.37,0.5673,2024-08-14,23.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.975,0.0186,0.18,-0.2375,2024-08-20,18.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.609,-0.1702,0.24,0.0166,2024-08-28,60.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.512,-0.2202,0.23,-0.0257,2024-08-29,85.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.42,-0.0456,0.19,-0.3639,2024-09-01,96.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.637,0.1002,0.17,-0.4309,2024-09-02,10.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.323,0.5612,0.18,-0.3974,2024-09-04,1.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.262,0.5202,0.21,-0.297,2024-09-05,6.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.441,-0.0315,0.18,-0.3974,2024-09-08,94.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.963,0.3193,0.15,-0.4979,2024-09-09,3.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,4.967,2.3382,0.16,-0.4644,2024-09-10,2.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.541,0.0357,0.16,-0.4644,2024-09-13,85.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.505,0.0115,0.18,-0.3974,2024-09-21,65.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,4.055,1.7253,0.18,-0.3974,2024-09-23,1.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.771,0.1903,0.14,-0.5313,2024-09-24,7.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.999,0.3435,0.16,-0.4644,2024-09-26,3.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.346,0.5767,0.16,-0.4644,2024-09-28,2.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.13,0.4315,0.13,-0.5648,2024-09-30,12.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,4.0,1.1213,0.29,0.8083,2024-10-01,3.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.445,0.2966,0.23,0.4342,2024-10-07,5.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,4.302,1.2814,0.15,-0.0647,2024-10-12,1.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.332,0.2367,0.14,-0.127,2024-10-15,4.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.831,0.5013,0.12,-0.2517,2024-10-18,2.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,3.051,0.618,0.13,-0.1894,2024-10-20,1.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.503,-0.2029,0.11,-0.3141,2024-10-22,83.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.224,0.1794,0.14,-0.127,2024-10-23,3.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,3.693,0.9585,0.14,-0.127,2024-10-24,1.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.137,0.1333,0.15,-0.0647,2024-10-26,9.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.63,-0.1356,0.17,0.06,2024-10-27,39.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.457,-0.1757,0.09,-0.3358,2024-11-13,93.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.758,0.4718,0.09,-0.0599,2024-12-21,14.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.537,0.2868,0.09,-0.0599,2024-12-22,35.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.545,0.2935,0.11,0.149,2024-12-25,69.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.599,0.3387,0.15,0.5668,2024-12-26,23.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.719,0.4391,0.09,-0.0599,2024-12-27,20.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.785,0.4944,0.09,-0.0599,2024-12-28,11.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.603,0.342,0.09,-0.0599,2024-12-29,14.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.817,0.3963,0.1,0.1587,2025-01-04,4.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.056,0.5799,0.11,0.2745,2025-01-05,2.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.549,0.1903,0.1,0.1587,2025-01-07,28.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.715,0.3179,0.09,0.0428,2025-01-08,18.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.677,0.2887,0.1,0.1587,2025-01-09,13.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
