date,attraction_name,region_code,visitor_index,daily_rank,is_observed,observation_type,threshold_group
2022-10-27,奥林匹克公园,BDH,,,False,left_censored,BDH_2022-10
2022-10-27,平水桥公园,BDH,,,False,left_censored,BDH_2022-10
2022-10-27,戴河生态园,BDH,0.57,27.0,True,density,BDH_2022-10
2022-10-27,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2022-10
2022-10-27,老虎石海上公园,BDH,,,False,left_censored,BDH_2022-10
2022-10-27,鸽子窝公园,BDH,,,False,left_censored,BDH_2022-10
2022-10-27,新澳海底世界,HGA,,,False,left_censored,HGA_2022-10
2022-10-27,河北秦皇岛国家地质公园,HGA,9.83,9.0,True,density,HGA_2022-10
2022-10-27,秦皇植物园,HGA,,,False,left_censored,HGA_2022-10
2022-10-27,孟姜女庙景区,SHG,0.12,5.0,True,density,SHG_2022-10
2022-10-27,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2022-10
2022-10-27,山海关风景区,SHG,,,False,left_censored,SHG_2022-10
2022-10-27,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2022-10
2022-10-27,老龙头景区,SHG,,,False,left_censored,SHG_2022-10
2022-10-27,角山景区,SHG,0.36,4.0,True,density,SHG_2022-10
2022-10-27,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2022-10
2022-11-01,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-01,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2022-11
2022-11-01,奥林匹克公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-01,平水桥公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-01,戴河生态园,BDH,,,False,left_censored,BDH_2022-11
2022-11-01,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2022-11
2022-11-01,老虎石海上公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-01,鸽子窝公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-01,新澳海底世界,HGA,,,False,left_censored,HGA_2022-11
2022-11-01,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2022-11
2022-11-01,秦皇植物园,HGA,,,False,left_censored,HGA_2022-11
2022-11-01,孟姜女庙景区,SHG,0.1,26.0,True,density,SHG_2022-11
2022-11-01,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2022-11
2022-11-01,山海关风景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-01,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-01,老龙头景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-01,角山景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-01,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2022-11
2022-11-02,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-02,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2022-11
2022-11-02,奥林匹克公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-02,平水桥公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-02,戴河生态园,BDH,,,False,left_censored,BDH_2022-11
2022-11-02,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2022-11
2022-11-02,老虎石海上公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-02,鸽子窝公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-02,新澳海底世界,HGA,,,False,left_censored,HGA_2022-11
2022-11-02,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2022-11
2022-11-02,秦皇植物园,HGA,,,False,left_censored,HGA_2022-11
2022-11-02,孟姜女庙景区,SHG,0.1,49.0,True,density,SHG_2022-11
2022-11-02,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2022-11
2022-11-02,山海关风景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-02,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-02,老龙头景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-02,角山景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-02,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2022-11
2022-11-03,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-03,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2022-11
2022-11-03,奥林匹克公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-03,平水桥公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-03,戴河生态园,BDH,,,False,left_censored,BDH_2022-11
2022-11-03,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2022-11
2022-11-03,老虎石海上公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-03,鸽子窝公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-03,新澳海底世界,HGA,,,False,left_censored,HGA_2022-11
2022-11-03,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2022-11
2022-11-03,秦皇植物园,HGA,,,False,left_censored,HGA_2022-11
2022-11-03,孟姜女庙景区,SHG,0.1,11.0,True,density,SHG_2022-11
2022-11-03,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2022-11
2022-11-03,山海关风景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-03,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-03,老龙头景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-03,角山景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-03,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2022-11
2022-11-04,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-04,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2022-11
2022-11-04,奥林匹克公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-04,平水桥公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-04,戴河生态园,BDH,,,False,left_censored,BDH_2022-11
2022-11-04,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2022-11
2022-11-04,老虎石海上公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-04,鸽子窝公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-04,新澳海底世界,HGA,,,False,left_censored,HGA_2022-11
2022-11-04,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2022-11
2022-11-04,秦皇植物园,HGA,,,False,left_censored,HGA_2022-11
2022-11-04,孟姜女庙景区,SHG,0.1,52.0,True,density,SHG_2022-11
2022-11-04,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2022-11
2022-11-04,山海关风景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-04,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-04,老龙头景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-04,角山景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-04,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2022-11
2022-11-05,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-05,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2022-11
2022-11-05,奥林匹克公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-05,平水桥公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-05,戴河生态园,BDH,,,False,left_censored,BDH_2022-11
2022-11-05,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2022-11
2022-11-05,老虎石海上公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-05,鸽子窝公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-05,新澳海底世界,HGA,,,False,left_censored,HGA_2022-11
2022-11-05,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2022-11
2022-11-05,秦皇植物园,HGA,,,False,left_censored,HGA_2022-11
2022-11-05,孟姜女庙景区,SHG,0.1,45.0,True,density,SHG_2022-11
2022-11-05,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2022-11
2022-11-05,山海关风景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-05,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-05,老龙头景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-05,角山景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-05,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2022-11
2022-11-06,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-06,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2022-11
2022-11-06,奥林匹克公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-06,平水桥公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-06,戴河生态园,BDH,,,False,left_censored,BDH_2022-11
2022-11-06,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2022-11
2022-11-06,老虎石海上公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-06,鸽子窝公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-06,新澳海底世界,HGA,,,False,left_censored,HGA_2022-11
2022-11-06,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2022-11
2022-11-06,秦皇植物园,HGA,,,False,left_censored,HGA_2022-11
2022-11-06,孟姜女庙景区,SHG,0.1,31.0,True,density,SHG_2022-11
2022-11-06,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2022-11
2022-11-06,山海关风景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-06,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-06,老龙头景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-06,角山景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-06,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2022-11
2022-11-07,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-07,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2022-11
2022-11-07,奥林匹克公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-07,平水桥公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-07,戴河生态园,BDH,,,False,left_censored,BDH_2022-11
2022-11-07,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2022-11
2022-11-07,老虎石海上公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-07,鸽子窝公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-07,新澳海底世界,HGA,,,False,left_censored,HGA_2022-11
2022-11-07,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2022-11
2022-11-07,秦皇植物园,HGA,,,False,left_censored,HGA_2022-11
2022-11-07,孟姜女庙景区,SHG,0.09,10.0,True,density,SHG_2022-11
2022-11-07,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2022-11
2022-11-07,山海关风景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-07,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-07,老龙头景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-07,角山景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-07,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2022-11
2022-11-08,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-08,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2022-11
2022-11-08,奥林匹克公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-08,平水桥公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-08,戴河生态园,BDH,,,False,left_censored,BDH_2022-11
2022-11-08,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2022-11
2022-11-08,老虎石海上公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-08,鸽子窝公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-08,新澳海底世界,HGA,,,False,left_censored,HGA_2022-11
2022-11-08,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2022-11
2022-11-08,秦皇植物园,HGA,,,False,left_censored,HGA_2022-11
2022-11-08,孟姜女庙景区,SHG,0.09,29.0,True,density,SHG_2022-11
2022-11-08,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2022-11
2022-11-08,山海关风景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-08,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-08,老龙头景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-08,角山景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-08,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2022-11
2022-11-09,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-09,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2022-11
2022-11-09,奥林匹克公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-09,平水桥公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-09,戴河生态园,BDH,,,False,left_censored,BDH_2022-11
2022-11-09,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2022-11
2022-11-09,老虎石海上公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-09,鸽子窝公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-09,新澳海底世界,HGA,,,False,left_censored,HGA_2022-11
2022-11-09,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2022-11
2022-11-09,秦皇植物园,HGA,,,False,left_censored,HGA_2022-11
2022-11-09,孟姜女庙景区,SHG,0.1,11.0,True,density,SHG_2022-11
2022-11-09,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2022-11
2022-11-09,山海关风景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-09,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-09,老龙头景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-09,角山景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-09,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2022-11
2022-11-10,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-10,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2022-11
2022-11-10,奥林匹克公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-10,平水桥公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-10,戴河生态园,BDH,0.41,14.0,True,density,BDH_2022-11
2022-11-10,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2022-11
2022-11-10,老虎石海上公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-10,鸽子窝公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-10,新澳海底世界,HGA,,,False,left_censored,HGA_2022-11
2022-11-10,河北秦皇岛国家地质公园,HGA,8.67,19.0,True,density,HGA_2022-11
2022-11-10,秦皇植物园,HGA,,,False,left_censored,HGA_2022-11
2022-11-10,孟姜女庙景区,SHG,0.1,5.0,True,density,SHG_2022-11
2022-11-10,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2022-11
2022-11-10,山海关风景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-10,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-10,老龙头景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-10,角山景区,SHG,0.24,6.0,True,density,SHG_2022-11
2022-11-10,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2022-11
2022-11-14,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-14,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2022-11
2022-11-14,奥林匹克公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-14,平水桥公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-14,戴河生态园,BDH,,,False,left_censored,BDH_2022-11
2022-11-14,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2022-11
2022-11-14,老虎石海上公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-14,鸽子窝公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-14,新澳海底世界,HGA,,,False,left_censored,HGA_2022-11
2022-11-14,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2022-11
2022-11-14,秦皇植物园,HGA,,,False,left_censored,HGA_2022-11
2022-11-14,孟姜女庙景区,SHG,0.08,1.0,True,density,SHG_2022-11
2022-11-14,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2022-11
2022-11-14,山海关风景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-14,山海关风景区-天下第一关景区,SHG,0.19,40.0,True,density,SHG_2022-11
2022-11-14,老龙头景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-14,角山景区,SHG,0.27,2.0,True,density,SHG_2022-11
2022-11-14,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2022-11
2022-11-15,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-15,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2022-11
2022-11-15,奥林匹克公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-15,平水桥公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-15,戴河生态园,BDH,,,False,left_censored,BDH_2022-11
2022-11-15,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2022-11
2022-11-15,老虎石海上公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-15,鸽子窝公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-15,新澳海底世界,HGA,,,False,left_censored,HGA_2022-11
2022-11-15,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2022-11
2022-11-15,秦皇植物园,HGA,,,False,left_censored,HGA_2022-11
2022-11-15,孟姜女庙景区,SHG,0.08,2.0,True,density,SHG_2022-11
2022-11-15,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2022-11
2022-11-15,山海关风景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-15,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-15,老龙头景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-15,角山景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-15,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2022-11
2022-11-16,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-16,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2022-11
2022-11-16,奥林匹克公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-16,平水桥公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-16,戴河生态园,BDH,,,False,left_censored,BDH_2022-11
2022-11-16,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2022-11
2022-11-16,老虎石海上公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-16,鸽子窝公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-16,新澳海底世界,HGA,,,False,left_censored,HGA_2022-11
2022-11-16,河北秦皇岛国家地质公园,HGA,8.06,5.0,True,density,HGA_2022-11
2022-11-16,秦皇植物园,HGA,,,False,left_censored,HGA_2022-11
2022-11-16,孟姜女庙景区,SHG,0.09,2.0,True,density,SHG_2022-11
2022-11-16,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2022-11
2022-11-16,山海关风景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-16,山海关风景区-天下第一关景区,SHG,0.2,3.0,True,density,SHG_2022-11
2022-11-16,老龙头景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-16,角山景区,SHG,0.3,1.0,True,density,SHG_2022-11
2022-11-16,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2022-11
2022-11-18,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-18,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2022-11
2022-11-18,奥林匹克公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-18,平水桥公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-18,戴河生态园,BDH,,,False,left_censored,BDH_2022-11
2022-11-18,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2022-11
2022-11-18,老虎石海上公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-18,鸽子窝公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-18,新澳海底世界,HGA,,,False,left_censored,HGA_2022-11
2022-11-18,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2022-11
2022-11-18,秦皇植物园,HGA,,,False,left_censored,HGA_2022-11
2022-11-18,孟姜女庙景区,SHG,0.08,4.0,True,density,SHG_2022-11
2022-11-18,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2022-11
2022-11-18,山海关风景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-18,山海关风景区-天下第一关景区,SHG,0.2,7.0,True,density,SHG_2022-11
2022-11-18,老龙头景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-18,角山景区,SHG,0.32,1.0,True,density,SHG_2022-11
2022-11-18,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2022-11
2022-11-20,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-20,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2022-11
2022-11-20,奥林匹克公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-20,平水桥公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-20,戴河生态园,BDH,,,False,left_censored,BDH_2022-11
2022-11-20,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2022-11
2022-11-20,老虎石海上公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-20,鸽子窝公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-20,新澳海底世界,HGA,,,False,left_censored,HGA_2022-11
2022-11-20,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2022-11
2022-11-20,秦皇植物园,HGA,,,False,left_censored,HGA_2022-11
2022-11-20,孟姜女庙景区,SHG,0.1,5.0,True,density,SHG_2022-11
2022-11-20,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2022-11
2022-11-20,山海关风景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-20,山海关风景区-天下第一关景区,SHG,0.17,18.0,True,density,SHG_2022-11
2022-11-20,老龙头景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-20,角山景区,SHG,0.29,4.0,True,density,SHG_2022-11
2022-11-20,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2022-11
2022-11-21,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-21,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2022-11
2022-11-21,奥林匹克公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-21,平水桥公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-21,戴河生态园,BDH,,,False,left_censored,BDH_2022-11
2022-11-21,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2022-11
2022-11-21,老虎石海上公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-21,鸽子窝公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-21,新澳海底世界,HGA,,,False,left_censored,HGA_2022-11
2022-11-21,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2022-11
2022-11-21,秦皇植物园,HGA,,,False,left_censored,HGA_2022-11
2022-11-21,孟姜女庙景区,SHG,0.1,5.0,True,density,SHG_2022-11
2022-11-21,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2022-11
2022-11-21,山海关风景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-21,山海关风景区-天下第一关景区,SHG,0.2,81.0,True,density,SHG_2022-11
2022-11-21,老龙头景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-21,角山景区,SHG,0.29,3.0,True,density,SHG_2022-11
2022-11-21,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2022-11
2022-11-22,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-22,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2022-11
2022-11-22,奥林匹克公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-22,平水桥公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-22,戴河生态园,BDH,,,False,left_censored,BDH_2022-11
2022-11-22,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2022-11
2022-11-22,老虎石海上公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-22,鸽子窝公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-22,新澳海底世界,HGA,,,False,left_censored,HGA_2022-11
2022-11-22,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2022-11
2022-11-22,秦皇植物园,HGA,,,False,left_censored,HGA_2022-11
2022-11-22,孟姜女庙景区,SHG,0.09,17.0,True,density,SHG_2022-11
2022-11-22,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2022-11
2022-11-22,山海关风景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-22,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-22,老龙头景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-22,角山景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-22,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2022-11
2022-11-24,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-24,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2022-11
2022-11-24,奥林匹克公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-24,平水桥公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-24,戴河生态园,BDH,,,False,left_censored,BDH_2022-11
2022-11-24,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2022-11
2022-11-24,老虎石海上公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-24,鸽子窝公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-24,新澳海底世界,HGA,,,False,left_censored,HGA_2022-11
2022-11-24,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2022-11
2022-11-24,秦皇植物园,HGA,,,False,left_censored,HGA_2022-11
2022-11-24,孟姜女庙景区,SHG,0.1,16.0,True,density,SHG_2022-11
2022-11-24,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2022-11
2022-11-24,山海关风景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-24,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-24,老龙头景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-24,角山景区,SHG,,,False,left_censored,SHG_2022-11
2022-11-24,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2022-11
2022-11-25,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-25,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2022-11
2022-11-25,奥林匹克公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-25,平水桥公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-25,戴河生态园,BDH,,,False,left_censored,BDH_2022-11
2022-11-25,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2022-11
2022-11-25,老虎石海上公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-25,鸽子窝公园,BDH,,,False,left_censored,BDH_2022-11
2022-11-25,新澳海底世界,HGA,,,False,left_censored,HGA_2022-11
