date,region_code,density_count,left_censored_count,censor_rate,censor_threshold_index,log_index_mean,log_index_std,density_log_likelihood,censor_log_likelihood,total_log_likelihood,uncertainty_flag
2022-10-10,SHG,1,5,0.8333333333333334,0.11,0.10436001532424277,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2022-10-10,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-10-11,BDH,0,8,1.0,,,,,,,no_density_observation
2022-10-11,HGA,0,3,1.0,,,,,,,no_density_observation
2022-10-11,SHG,1,5,0.8333333333333334,0.11,0.10436001532424277,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2022-10-11,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-10-12,BDH,0,8,1.0,,,,,,,no_density_observation
2022-10-12,HGA,0,3,1.0,,,,,,,no_density_observation
2022-10-12,SHG,1,5,0.8333333333333334,0.11,0.10436001532424277,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2022-10-12,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-10-13,BDH,0,8,1.0,,,,,,,no_density_observation
2022-10-13,HGA,0,3,1.0,,,,,,,no_density_observation
2022-10-13,SHG,1,5,0.8333333333333334,0.1,0.09531017980432487,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2022-10-13,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-10-14,BDH,0,8,1.0,,,,,,,no_density_observation
2022-10-14,HGA,0,3,1.0,,,,,,,no_density_observation
2022-10-14,SHG,1,5,0.8333333333333334,0.23,0.20701416938432615,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2022-10-14,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-10-23,BDH,0,8,1.0,,,,,,,no_density_observation
2022-10-23,HGA,1,2,0.6666666666666666,8.66,2.2679936482244267,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2022-10-23,SHG,2,4,0.6666666666666666,0.11,0.17950111684891173,0.25,0.8443726936169862,-3.850665200530386,-3.0062925069133994,small_observed_sample
2022-10-23,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-10-24,BDH,0,8,1.0,,,,,,,no_density_observation
2022-10-24,HGA,0,3,1.0,,,,,,,no_density_observation
2022-10-24,SHG,2,4,0.6666666666666666,0.11,0.18719357626865146,0.25,0.8249292747307388,-3.9748905846071136,-3.1499613098763746,small_observed_sample
2022-10-24,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-10-27,BDH,1,7,0.875,0.57,0.4510756193602166,0.25,0.46735582791521796,-4.852030263919617,-4.384674436004399,small_observed_sample
2022-10-27,HGA,1,2,0.6666666666666666,9.83,2.382320061012899,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2022-10-27,SHG,2,4,0.6666666666666666,0.12,0.2104066925274819,0.25,0.7839254240560468,-4.211964925707214,-3.4280395016511673,small_observed_sample
2022-10-27,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-11-01,BDH,0,8,1.0,,,,,,,no_density_observation
2022-11-01,HGA,0,3,1.0,,,,,,,no_density_observation
2022-11-01,SHG,1,5,0.8333333333333334,0.1,0.09531017980432487,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2022-11-01,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-11-02,BDH,0,8,1.0,,,,,,,no_density_observation
2022-11-02,HGA,0,3,1.0,,,,,,,no_density_observation
2022-11-02,SHG,1,5,0.8333333333333334,0.1,0.09531017980432487,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2022-11-02,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-11-03,BDH,0,8,1.0,,,,,,,no_density_observation
2022-11-03,HGA,0,3,1.0,,,,,,,no_density_observation
2022-11-03,SHG,1,5,0.8333333333333334,0.1,0.09531017980432487,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2022-11-03,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-11-04,BDH,0,8,1.0,,,,,,,no_density_observation
2022-11-04,HGA,0,3,1.0,,,,,,,no_density_observation
2022-11-04,SHG,1,5,0.8333333333333334,0.1,0.09531017980432487,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2022-11-04,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-11-05,BDH,0,8,1.0,,,,,,,no_density_observation
2022-11-05,HGA,0,3,1.0,,,,,,,no_density_observation
2022-11-05,SHG,1,5,0.8333333333333334,0.1,0.09531017980432487,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2022-11-05,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-11-06,BDH,0,8,1.0,,,,,,,no_density_observation
2022-11-06,HGA,0,3,1.0,,,,,,,no_density_observation
2022-11-06,SHG,1,5,0.8333333333333334,0.1,0.09531017980432487,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2022-11-06,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-11-07,BDH,0,8,1.0,,,,,,,no_density_observation
2022-11-07,HGA,0,3,1.0,,,,,,,no_density_observation
2022-11-07,SHG,1,5,0.8333333333333334,0.09,0.08617769624105233,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2022-11-07,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-11-08,BDH,0,8,1.0,,,,,,,no_density_observation
2022-11-08,HGA,0,3,1.0,,,,,,,no_density_observation
2022-11-08,SHG,1,5,0.8333333333333334,0.09,0.08617769624105233,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2022-11-08,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-11-09,BDH,0,8,1.0,,,,,,,no_density_observation
2022-11-09,HGA,0,3,1.0,,,,,,,no_density_observation
2022-11-09,SHG,1,5,0.8333333333333334,0.1,0.09531017980432487,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2022-11-09,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-11-10,BDH,1,7,0.875,0.41,0.3435897043900769,0.25,0.46735582791521796,-4.852030263919617,-4.384674436004399,small_observed_sample
2022-11-10,HGA,1,2,0.6666666666666666,8.67,2.269028309465203,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2022-11-10,SHG,2,4,0.6666666666666666,0.1,0.15521077971063518,0.25,0.8773023459242622,-3.612320981827783,-2.735018635903521,small_observed_sample
2022-11-10,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-11-14,BDH,0,8,1.0,,,,,,,no_density_observation
2022-11-14,HGA,0,3,1.0,,,,,,,no_density_observation
2022-11-14,SHG,3,3,0.5,0.08,0.16331041624335543,0.25,1.2956598240518231,-3.024414074461908,-1.7287542504100848,estimated_log_std
2022-11-14,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-11-15,BDH,0,8,1.0,,,,,,,no_density_observation
2022-11-15,HGA,0,3,1.0,,,,,,,no_density_observation
2022-11-15,SHG,1,5,0.8333333333333334,0.08,0.07696104113612832,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2022-11-15,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-11-16,BDH,0,8,1.0,,,,,,,no_density_observation
2022-11-16,HGA,1,2,0.6666666666666666,8.06,2.203869120054888,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2022-11-16,SHG,3,3,0.5,0.09,0.17695450583416603,0.25,1.2775549936199562,-3.0794688939556902,-1.801913900335734,estimated_log_std
2022-11-16,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-11-18,BDH,0,8,1.0,,,,,,,no_density_observation
2022-11-18,HGA,0,3,1.0,,,,,,,no_density_observation
2022-11-18,SHG,3,3,0.5,0.08,0.17897144484278749,0.25,1.240857892675576,-3.222155099438292,-1.9812972067627161,estimated_log_std
2022-11-18,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-11-20,BDH,0,8,1.0,,,,,,,no_density_observation
2022-11-20,HGA,0,3,1.0,,,,,,,no_density_observation
2022-11-20,SHG,3,3,0.5,0.1,0.1689853823291901,0.25,1.29879797518556,-2.870469382038196,-1.571671406852636,estimated_log_std
2022-11-20,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-11-21,BDH,0,8,1.0,,,,,,,no_density_observation
2022-11-21,HGA,0,3,1.0,,,,,,,no_density_observation
2022-11-21,SHG,3,3,0.5,0.1,0.17742465165728674,0.25,1.3002329335281042,-2.9723742103647353,-1.672141276836631,estimated_log_std
2022-11-21,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-11-22,BDH,0,8,1.0,,,,,,,no_density_observation
2022-11-22,HGA,0,3,1.0,,,,,,,no_density_observation
2022-11-22,SHG,1,5,0.8333333333333334,0.09,0.08617769624105233,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2022-11-22,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-11-24,BDH,0,8,1.0,,,,,,,no_density_observation
2022-11-24,HGA,0,3,1.0,,,,,,,no_density_observation
2022-11-24,SHG,1,5,0.8333333333333334,0.1,0.09531017980432487,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2022-11-24,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-11-25,BDH,0,8,1.0,,,,,,,no_density_observation
2022-11-25,HGA,1,2,0.6666666666666666,8.15,2.21375387928743,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2022-11-25,SHG,3,3,0.5,0.09,0.1513828666405454,0.25,1.271168854272696,-2.77058510126653,-1.499416246993834,estimated_log_std
2022-11-25,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-11-27,BDH,0,8,1.0,,,,,,,no_density_observation
2022-11-27,HGA,0,3,1.0,,,,,,,no_density_observation
2022-11-27,SHG,1,5,0.8333333333333334,0.1,0.09531017980432487,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2022-11-27,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-11-29,BDH,0,8,1.0,,,,,,,no_density_observation
2022-11-29,HGA,0,3,1.0,,,,,,,no_density_observation
2022-11-29,SHG,1,5,0.8333333333333334,0.1,0.09531017980432487,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2022-11-29,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-11-30,BDH,0,8,1.0,,,,,,,no_density_observation
2022-11-30,HGA,0,3,1.0,,,,,,,no_density_observation
2022-11-30,SHG,1,5,0.8333333333333334,0.1,0.09531017980432487,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2022-11-30,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-12-01,BDH,0,8,1.0,,,,,,,no_density_observation
2022-12-01,HGA,0,3,1.0,,,,,,,no_density_observation
2022-12-01,SHG,1,5,0.8333333333333334,0.1,0.09531017980432487,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2022-12-01,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-12-03,BDH,0,8,1.0,,,,,,,no_density_observation
2022-12-03,HGA,0,3,1.0,,,,,,,no_density_observation
2022-12-03,SHG,1,5,0.8333333333333334,0.09,0.08617769624105233,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2022-12-03,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-12-04,BDH,0,8,1.0,,,,,,,no_density_observation
2022-12-04,HGA,0,3,1.0,,,,,,,no_density_observation
2022-12-04,SHG,1,5,0.8333333333333334,0.09,0.08617769624105233,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2022-12-04,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2022-12-14,BDH,1,7,0.875,0.22,0.1988508587451652,0.25,0.46735582791521796,-4.852030263919617,-4.384674436004399,small_observed_sample
2022-12-14,HGA,0,3,1.0,,,,,,,no_density_observation
2022-12-14,SHG,0,6,1.0,,,,,,,no_density_observation
2022-12-14,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-01-05,BDH,1,7,0.875,0.22,0.1988508587451652,0.25,0.46735582791521796,-4.852030263919617,-4.384674436004399,small_observed_sample
2023-01-05,HGA,0,3,1.0,,,,,,,no_density_observation
2023-01-05,SHG,0,6,1.0,,,,,,,no_density_observation
2023-01-05,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-01-07,BDH,0,8,1.0,,,,,,,no_density_observation
2023-01-07,HGA,1,2,0.6666666666666666,7.31,2.1174596088673567,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-01-07,SHG,3,3,0.5,0.14,0.17615373293910142,0.25,1.3733310967330332,-2.543238863467595,-1.1699077667345616,estimated_log_std
2023-01-07,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-01-08,BDH,0,8,1.0,,,,,,,no_density_observation
2023-01-08,HGA,0,3,1.0,,,,,,,no_density_observation
2023-01-08,SHG,2,4,0.6666666666666666,0.14,0.14401600560803443,0.25,0.932012752254892,-2.9418488286670406,-2.0098360764121486,small_observed_sample
2023-01-08,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-01-12,BDH,0,8,1.0,,,,,,,no_density_observation
2023-01-12,HGA,0,3,1.0,,,,,,,no_density_observation
2023-01-12,SHG,1,5,0.8333333333333334,0.17,0.15700374880966478,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-01-12,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-02-10,BDH,0,8,1.0,,,,,,,no_density_observation
2023-02-10,HGA,0,3,1.0,,,,,,,no_density_observation
2023-02-10,SHG,2,4,0.6666666666666666,0.12,0.16017142734566467,0.25,0.8996037761232265,-3.416223588447692,-2.5166198123244654,small_observed_sample
2023-02-10,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-02-20,BDH,0,8,1.0,,,,,,,no_density_observation
2023-02-20,HGA,1,2,0.6666666666666666,0.35,0.3001045924503381,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-02-20,SHG,0,6,1.0,,,,,,,no_density_observation
2023-02-20,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-02-23,BDH,0,8,1.0,,,,,,,no_density_observation
2023-02-23,HGA,0,3,1.0,,,,,,,no_density_observation
2023-02-23,SHG,1,5,0.8333333333333334,0.34,0.29266961396282,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-02-23,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-02-26,BDH,0,8,1.0,,,,,,,no_density_observation
2023-02-26,HGA,1,2,0.6666666666666666,7.62,2.154085084675602,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-02-26,SHG,0,6,1.0,,,,,,,no_density_observation
2023-02-26,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-02-28,BDH,0,8,1.0,,,,,,,no_density_observation
2023-02-28,HGA,0,3,1.0,,,,,,,no_density_observation
2023-02-28,SHG,1,5,0.8333333333333334,0.11,0.10436001532424277,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-02-28,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-03-01,BDH,0,8,1.0,,,,,,,no_density_observation
2023-03-01,HGA,0,3,1.0,,,,,,,no_density_observation
2023-03-01,SHG,1,5,0.8333333333333334,0.12,0.11332868530700317,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-03-01,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-03-03,BDH,0,8,1.0,,,,,,,no_density_observation
2023-03-03,HGA,0,3,1.0,,,,,,,no_density_observation
2023-03-03,SHG,1,5,0.8333333333333334,0.13,0.12221763272424921,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-03-03,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-03-04,BDH,0,8,1.0,,,,,,,no_density_observation
2023-03-04,HGA,0,3,1.0,,,,,,,no_density_observation
2023-03-04,SHG,1,5,0.8333333333333334,0.16,0.1484200051182733,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-03-04,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-03-05,BDH,1,7,0.875,0.44,0.3646431135879093,0.25,0.46735582791521796,-4.852030263919617,-4.384674436004399,small_observed_sample
2023-03-05,HGA,0,3,1.0,,,,,,,no_density_observation
2023-03-05,SHG,2,4,0.6666666666666666,0.14,0.21184893818461203,0.25,0.8301999496984965,-3.9421283643137484,-3.1119284146152517,small_observed_sample
2023-03-05,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-03-06,BDH,0,8,1.0,,,,,,,no_density_observation
2023-03-06,HGA,0,3,1.0,,,,,,,no_density_observation
2023-03-06,SHG,1,5,0.8333333333333334,0.13,0.12221763272424921,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-03-06,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-03-07,BDH,0,8,1.0,,,,,,,no_density_observation
2023-03-07,HGA,0,3,1.0,,,,,,,no_density_observation
2023-03-07,SHG,2,4,0.6666666666666666,0.13,0.2148511662361049,0.25,0.7974161113361624,-4.137007049529513,-3.33959093819335,small_observed_sample
2023-03-07,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-03-08,BDH,0,8,1.0,,,,,,,no_density_observation
2023-03-08,HGA,0,3,1.0,,,,,,,no_density_observation
2023-03-08,SHG,1,5,0.8333333333333334,0.14,0.13102826240640408,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-03-08,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-03-10,BDH,0,8,1.0,,,,,,,no_density_observation
2023-03-10,HGA,0,3,1.0,,,,,,,no_density_observation
2023-03-10,SHG,1,5,0.8333333333333334,0.15,0.1397619423751587,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-03-10,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-03-11,BDH,0,8,1.0,,,,,,,no_density_observation
2023-03-11,HGA,0,3,1.0,,,,,,,no_density_observation
2023-03-11,SHG,1,5,0.8333333333333334,0.22,0.1988508587451652,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-03-11,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-03-12,BDH,0,8,1.0,,,,,,,no_density_observation
2023-03-12,HGA,0,3,1.0,,,,,,,no_density_observation
2023-03-12,SHG,1,5,0.8333333333333334,0.2,0.18232155679395465,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-03-12,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-04-01,BDH,1,7,0.875,1.0,0.6931471805599453,0.25,0.46735582791521796,-4.852030263919617,-4.384674436004399,small_observed_sample
2023-04-01,HGA,0,3,1.0,,,,,,,no_density_observation
2023-04-01,SHG,0,6,1.0,,,,,,,no_density_observation
2023-04-01,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-04-08,BDH,0,8,1.0,,,,,,,no_density_observation
2023-04-08,HGA,1,2,0.6666666666666666,1.86,1.0508216248317612,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-04-08,SHG,0,6,1.0,,,,,,,no_density_observation
2023-04-08,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-04-29,BDH,3,5,0.625,1.9,1.1738764500800867,0.25,1.1276516148238485,-5.5254973751721606,-4.3978457603483125,estimated_log_std
2023-04-29,HGA,0,3,1.0,,,,,,,no_density_observation
2023-04-29,SHG,0,6,1.0,,,,,,,no_density_observation
2023-04-29,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-04-30,BDH,4,4,0.5,3.44,1.7679078259303653,0.54256514516119,-2.7299656626966704,-4.75405417785053,-7.4840198405472,estimated_log_std
2023-04-30,HGA,0,3,1.0,,,,,,,no_density_observation
2023-04-30,SHG,0,6,1.0,,,,,,,no_density_observation
2023-04-30,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-05-01,BDH,4,4,0.5,3.0,1.7607057377312616,0.586340042990307,-3.040332614574985,-5.364432507633778,-8.404765122208763,estimated_log_std
2023-05-01,HGA,0,3,1.0,,,,,,,no_density_observation
2023-05-01,SHG,0,6,1.0,,,,,,,no_density_observation
2023-05-01,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-05-02,BDH,4,4,0.5,1.58,1.3986037958681097,0.575419536694489,-2.965130632015682,-6.117326329660727,-9.08245696167641,estimated_log_std
2023-05-02,HGA,1,2,0.6666666666666666,3.96,1.601405740736836,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-05-02,SHG,0,6,1.0,,,,,,,no_density_observation
2023-05-02,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-05-03,BDH,2,6,0.75,0.87,0.7117228133753417,0.25,0.8169682913116507,-6.034872460105517,-5.217904168793867,small_observed_sample
2023-05-03,HGA,1,2,0.6666666666666666,1.38,0.8671004876833833,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-05-03,SHG,1,5,0.8333333333333334,0.32,0.2776317365982795,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-05-03,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-05-04,BDH,0,8,1.0,,,,,,,no_density_observation
2023-05-04,HGA,1,2,0.6666666666666666,0.4,0.33647223662121295,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-05-04,SHG,0,6,1.0,,,,,,,no_density_observation
2023-05-04,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-05-07,BDH,2,6,0.75,0.58,0.5027731277742815,0.25,0.9018081907799207,-5.091378848029585,-4.189570657249664,small_observed_sample
2023-05-07,HGA,0,3,1.0,,,,,,,no_density_observation
2023-05-07,SHG,0,6,1.0,,,,,,,no_density_observation
2023-05-07,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-05-13,BDH,2,6,0.75,0.89,0.7192892072717891,0.25,0.825250255709808,-5.959369550690336,-5.134119294980527,small_observed_sample
2023-05-13,HGA,1,2,0.6666666666666666,1.76,1.0152306797290584,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-05-13,SHG,0,6,1.0,,,,,,,no_density_observation
2023-05-13,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-05-14,BDH,0,8,1.0,,,,,,,no_density_observation
2023-05-14,HGA,1,2,0.6666666666666666,1.05,0.7178397931503169,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-05-14,SHG,0,6,1.0,,,,,,,no_density_observation
2023-05-14,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-05-17,BDH,0,8,1.0,,,,,,,no_density_observation
2023-05-17,HGA,1,2,0.6666666666666666,0.47,0.3852624007906449,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-05-17,SHG,0,6,1.0,,,,,,,no_density_observation
2023-05-17,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-05-18,BDH,0,8,1.0,,,,,,,no_density_observation
2023-05-18,HGA,0,3,1.0,,,,,,,no_density_observation
2023-05-18,SHG,1,5,0.8333333333333334,0.17,0.15700374880966478,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-05-18,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-05-19,BDH,0,8,1.0,,,,,,,no_density_observation
2023-05-19,HGA,0,3,1.0,,,,,,,no_density_observation
2023-05-19,SHG,1,5,0.8333333333333334,0.18,0.16551443847757338,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-05-19,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-05-20,BDH,2,6,0.75,0.87,0.7026316538337465,0.25,0.8406020486447638,-5.81327568989336,-4.972673641248596,small_observed_sample
2023-05-20,HGA,1,2,0.6666666666666666,1.79,1.0260415958332743,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-05-20,SHG,1,5,0.8333333333333334,0.2,0.18232155679395465,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-05-20,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-05-21,BDH,2,6,0.75,0.66,0.5555667846108907,0.25,0.8966879315215317,-5.166587306649067,-4.269899375127535,small_observed_sample
2023-05-21,HGA,1,2,0.6666666666666666,1.86,1.0508216248317612,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-05-21,SHG,1,5,0.8333333333333334,0.22,0.1988508587451652,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-05-21,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-05-23,BDH,0,8,1.0,,,,,,,no_density_observation
2023-05-23,HGA,0,3,1.0,,,,,,,no_density_observation
2023-05-23,SHG,1,5,0.8333333333333334,0.16,0.1484200051182733,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-05-23,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-05-24,BDH,0,8,1.0,,,,,,,no_density_observation
2023-05-24,HGA,0,3,1.0,,,,,,,no_density_observation
2023-05-24,SHG,1,5,0.8333333333333334,0.16,0.1484200051182733,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-05-24,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-05-25,BDH,0,8,1.0,,,,,,,no_density_observation
2023-05-25,HGA,0,3,1.0,,,,,,,no_density_observation
2023-05-25,SHG,1,5,0.8333333333333334,0.17,0.15700374880966478,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-05-25,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-05-27,BDH,2,6,0.75,0.63,0.5704526004291806,0.25,0.8274617314376322,-5.938840210023164,-5.111378478585532,small_observed_sample
2023-05-27,HGA,0,3,1.0,,,,,,,no_density_observation
2023-05-27,SHG,0,6,1.0,,,,,,,no_density_observation
2023-05-27,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-05-28,BDH,2,6,0.75,0.71,0.5731294710677314,0.25,0.9132363940105725,-4.902123778843239,-3.9888873848326667,small_observed_sample
2023-05-28,HGA,2,1,0.3333333333333333,0.87,0.8151200200316818,0.2675431691487018,0.2990716249332138,-1.4281583103970297,-1.129086685463816,small_observed_sample
2023-05-28,SHG,0,6,1.0,,,,,,,no_density_observation
2023-05-28,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-05-29,BDH,0,8,1.0,,,,,,,no_density_observation
2023-05-29,HGA,0,3,1.0,,,,,,,no_density_observation
2023-05-29,SHG,1,5,0.8333333333333334,0.16,0.1484200051182733,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
