date,region_code,baseline_visitors,scenario_visitors,baseline_service_gap,baseline_shuttle_vehicles,reoptimized_shuttle_vehicles,baseline_staff_shifts,reoptimized_staff_shifts,reoptimized_temporary_spaces,reoptimized_relative_cost,reoptimized_experience_loss,parking_unserved_spaces,shuttle_shortfall,staff_shortfall,baseline_parking_unserved_spaces,baseline_shuttle_shortfall,baseline_staff_shortfall,recommended_shuttle_vehicles,recommended_total_staff_shifts,average_party_size,transfer_share,visitor_estimate_q50,scenario_status,reoptimized_traveler_time_loss_hours,reoptimized_traveler_time_loss_cny,vot_cost_status,baseline_traveler_time_loss_hours,baseline_traveler_time_loss_cny,scenario_name
2026-03-20,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-03-21,SHG,17334.493030779362,17334.493030779362,0.0,3,3.0,39,39.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,39,2.8,0.06,17334.493030779362,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-03-22,SHG,12915.301483981935,12915.301483981935,0.0,3,3.0,30,30.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,30,2.8,0.06,12915.301483981935,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-03-23,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-03-24,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-03-25,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-03-26,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-03-27,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-03-28,SHG,24860.091296767503,24860.091296767503,0.0,4,4.0,55,55.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,4,55,2.8,0.06,24860.091296767503,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-03-29,SHG,19636.430896320217,19636.430896320217,0.0,4,4.0,45,45.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,4,45,2.8,0.06,19636.430896320217,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-03-30,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-03-31,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-01,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-02,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-03,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-04,SHG,30881.571198810045,30881.571198810045,0.007326007326007327,5,5.0,68,68.0,0.0,2.2,0.019780219780219783,50.0,0.0,0.0,50,0,0,5,68,2.8,0.06,30881.571198810045,counterfactual_planning_simulation,70.0,1704.5,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,70.0,1704.5,shanhaiguan_five_day_continuous_rain
2026-04-05,SHG,27423.95434203499,27423.95434203499,0.0,5,5.0,61,61.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,5,61,2.8,0.06,27423.95434203499,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-06,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-07,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-08,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-09,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-10,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-11,SHG,20273.810698612266,20273.810698612266,0.0,4,4.0,46,46.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,4,46,2.8,0.06,20273.810698612266,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-12,SHG,20896.98883537985,20896.98883537985,0.0,4,4.0,47,47.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,4,47,2.8,0.06,20896.98883537985,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-13,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-14,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-15,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-16,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-17,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-18,SHG,26650.44290659053,26650.44290659053,0.0,5,5.0,60,60.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,5,60,2.8,0.06,26650.44290659053,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-19,SHG,30419.015202634848,30419.015202634848,0.002379889930090733,5,5.0,67,67.0,0.0,2.2,0.00642570281124498,16.0,0.0,0.0,16,0,0,5,67,2.8,0.06,30419.015202634848,counterfactual_planning_simulation,22.4,545.4399999999999,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,22.4,545.4399999999999,shanhaiguan_five_day_continuous_rain
2026-04-20,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-21,SHG,7505.431243842749,7505.431243842749,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7505.431243842749,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-22,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-23,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-24,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-25,SHG,36963.07449559115,36963.07449559115,0.06096217407271392,6,6.0,81,81.0,0.0,2.2,0.16459786999632758,498.0,0.0,0.0,498,0,0,6,81,2.8,0.06,36963.07449559115,counterfactual_planning_simulation,697.1999999999999,16976.82,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,697.1999999999999,16976.82,shanhaiguan_five_day_continuous_rain
2026-04-26,SHG,34057.35938716067,34057.35938716067,0.037730835658296796,6,6.0,75,75.0,0.0,2.2,0.10187325627740135,284.0,0.0,0.0,284,0,0,6,75,2.8,0.06,34057.35938716067,counterfactual_planning_simulation,397.59999999999997,9681.56,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,397.59999999999997,9681.56,shanhaiguan_five_day_continuous_rain
2026-04-27,SHG,11136.513530711492,11136.513530711492,0.0,2,2.0,25,25.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,25,2.8,0.06,11136.513530711492,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-28,SHG,12667.224883629604,12667.224883629604,0.0,2,2.0,28,28.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,28,2.8,0.06,12667.224883629604,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-29,SHG,18017.23923067487,18017.23923067487,0.0,3,3.0,41,41.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,41,2.8,0.06,18017.23923067487,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-04-30,SHG,35102.76105613442,35102.76105613442,0.04653261149780871,6,6.0,77,77.0,0.0,2.2,0.12563805104408352,361.0,0.0,0.0,361,0,0,6,77,2.8,0.06,35102.76105613442,counterfactual_planning_simulation,505.4,12306.49,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,505.4,12306.49,shanhaiguan_five_day_continuous_rain
2026-05-01,SHG,41847.51965745556,41847.51965745556,0.09276678559844308,7,7.0,92,92.0,0.0,2.2,0.2504703211157963,858.0,0.0,0.0,858,0,0,7,92,2.8,0.06,41847.51965745556,counterfactual_planning_simulation,1201.1999999999998,29249.219999999998,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,1201.1999999999998,29249.219999999998,shanhaiguan_five_day_continuous_rain
2026-05-02,SHG,80517.1349536604,80517.1349536604,0.20828415669083347,13,13.0,176,176.0,0.0,2.2,0.5623672230652504,3706.0,0.0,0.0,3706,0,0,13,176,2.8,0.06,80517.1349536604,counterfactual_planning_simulation,5188.4,126337.54,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,5188.4,126337.54,shanhaiguan_five_day_continuous_rain
2026-05-03,SHG,73926.73348858976,73926.73348858976,0.19714775370302362,12,12.0,162,162.0,0.0,2.2,0.5322989349981638,3221.0,0.0,0.0,3221,0,0,12,162,2.8,0.06,73926.73348858976,counterfactual_planning_simulation,4509.4,109803.89,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,4509.4,109803.89,shanhaiguan_five_day_continuous_rain
2026-05-04,SHG,38903.6934075778,38903.6934075778,0.0745522214468481,7,7.0,86,86.0,0.0,2.2,0.20129099790648988,641.0,0.0,0.0,641,0,0,7,86,2.8,0.06,38903.6934075778,counterfactual_planning_simulation,897.4,21851.690000000002,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,897.4,21851.690000000002,shanhaiguan_five_day_continuous_rain
2026-05-05,SHG,29435.155582954496,29435.155582954496,0.0,5,5.0,66,66.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,5,66,2.8,0.06,29435.155582954496,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-06,SHG,13601.667556511122,13601.667556511122,0.0,3,3.0,31,31.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,31,2.8,0.06,13601.667556511122,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-07,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-08,SHG,8117.860564516814,8117.860564516814,0.0,2,2.0,19,19.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,19,2.8,0.06,8117.860564516814,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-09,SHG,30834.206168477394,30834.206168477394,0.006895539906103286,5,5.0,68,68.0,0.0,2.2,0.018617957746478873,47.0,0.0,0.0,47,0,0,5,68,2.8,0.06,30834.206168477394,counterfactual_planning_simulation,65.8,1602.23,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,65.8,1602.23,shanhaiguan_five_day_continuous_rain
2026-05-10,SHG,26396.35608071904,26396.35608071904,0.0,5,5.0,59,59.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,5,59,2.8,0.06,26396.35608071904,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-11,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-12,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-13,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-14,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-15,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-16,SHG,30169.638593995754,30169.638593995754,0.0,5,5.0,67,67.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,5,67,2.8,0.06,30169.638593995754,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-17,SHG,30336.6083117314,30336.6083117314,0.0014914243102162564,5,5.0,67,67.0,0.0,2.2,0.004026845637583893,10.0,0.0,0.0,10,0,0,5,67,2.8,0.06,30336.6083117314,counterfactual_planning_simulation,14.0,340.90000000000003,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,14.0,340.90000000000003,shanhaiguan_five_day_continuous_rain
2026-05-18,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-19,SHG,7337.090007261851,7337.090007261851,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7337.090007261851,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-20,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-21,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-22,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-23,SHG,29472.36874383657,29472.36874383657,0.0,5,5.0,66,66.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,5,66,2.8,0.06,29472.36874383657,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-24,SHG,29386.43277471794,29386.43277471794,0.0,5,5.0,65,65.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,5,65,2.8,0.06,29386.43277471794,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-25,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-26,SHG,10827.829570396403,10827.829570396403,0.0,2,2.0,25,25.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,25,2.8,0.06,10827.829570396403,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-27,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-28,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-29,SHG,7286.376281773982,7286.376281773982,0.0,2,2.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,18,2.8,0.06,7286.376281773982,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-05-30,SHG,38247.422806980016,38247.422806980016,0.07014431038561628,6,6.0,84,84.0,0.0,2.2,0.18938963804116396,593.0,0.0,0.0,593,0,0,6,84,2.8,0.06,38247.422806980016,counterfactual_planning_simulation,830.1999999999999,20215.37,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,830.1999999999999,20215.37,shanhaiguan_five_day_continuous_rain
2026-05-31,SHG,38472.34612699358,38472.34612699358,0.0716302046577276,7,7.0,85,85.0,0.0,2.2,0.19340155257586453,609.0,0.0,0.0,609,0,0,7,85,2.8,0.06,38472.34612699358,counterfactual_planning_simulation,852.5999999999999,20760.809999999998,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,852.5999999999999,20760.809999999998,shanhaiguan_five_day_continuous_rain
2026-06-01,SHG,12919.234348779406,12919.234348779406,0.0,3,3.0,30,30.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,30,2.8,0.06,12919.234348779406,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-06-02,SHG,16195.484598629304,16195.484598629304,0.0,3,3.0,36,36.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,36,2.8,0.06,16195.484598629304,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-06-03,SHG,10854.210077247895,10854.210077247895,0.0,2,2.0,25,25.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,25,2.8,0.06,10854.210077247895,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-06-04,SHG,12723.168750304558,12723.168750304558,0.0,2,2.0,28,28.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,2,28,2.8,0.06,12723.168750304558,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
2026-06-05,SHG,17087.713237443808,17087.713237443808,0.0,3,3.0,38,38.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,38,2.8,0.06,17087.713237443808,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,shanhaiguan_five_day_continuous_rain
