date,region_code,visitor_estimate_q50,demand_scenario,data_basis,parking_capacity_basis,permanent_capacity_available,temporary_capacity_available,peak_spaces_required,permanent_spaces_open,temporary_spaces_open,unserved_spaces,capacity_status,parking_transfer_vehicle_demand,parking_transfer_visitor_demand,parking_management_action,maximum_headway_minutes,operational_anchor_id,headway_evidence_scope,headway_parameter_role,recommended_shuttle_vehicles,entry_early_shift,entry_middle_shift,entry_late_shift,entry_staff_shifts,parking_early_shift,parking_middle_shift,parking_late_shift,parking_staff_shifts,driver_early_shift,driver_middle_shift,driver_late_shift,driver_staff_shifts,recommended_total_staff_shifts,output_status,forecast_quantile,parameter_basis,parameter_note,average_party_size,transfer_share,season
2026-11-01,BDH,47574.88605619784,stress,derived_planning_value,historical_reference_scenario,13000,0,6494,6494,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,24,37,1,37,75,19,1,19,39,12,0,12,24,138,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-11-02,BDH,26252.9596507449,stress,derived_planning_value,historical_reference_scenario,13000,0,3584,3584,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,13,21,0,21,42,11,0,11,22,6,1,6,13,77,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-11-03,BDH,28309.659746881945,stress,derived_planning_value,historical_reference_scenario,13000,0,3865,3865,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,14,22,1,22,45,12,0,12,24,7,0,7,14,83,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-11-04,BDH,25770.708270235664,stress,derived_planning_value,historical_reference_scenario,13000,0,3518,3518,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,13,20,1,20,41,10,1,10,21,6,1,6,13,75,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-11-05,BDH,27493.407554188103,stress,derived_planning_value,historical_reference_scenario,13000,0,3753,3753,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,14,21,1,21,43,11,1,11,23,7,0,7,14,80,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-11-06,BDH,26829.85082275705,stress,derived_planning_value,historical_reference_scenario,13000,0,3663,3663,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,14,21,0,21,42,11,0,11,22,7,0,7,14,78,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-11-07,BDH,50347.9866970245,stress,derived_planning_value,historical_reference_scenario,13000,0,6873,6873,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,25,39,1,39,79,20,1,20,41,12,1,12,25,145,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-11-08,BDH,47067.63537970142,stress,derived_planning_value,historical_reference_scenario,13000,0,6425,6425,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,23,37,0,37,74,19,1,19,39,11,1,11,23,136,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-11-09,BDH,25561.61694224375,stress,derived_planning_value,historical_reference_scenario,13000,0,3490,3490,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,13,20,0,20,40,10,1,10,21,6,1,6,13,74,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-11-10,BDH,27363.10102139908,stress,derived_planning_value,historical_reference_scenario,13000,0,3736,3736,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,14,21,1,21,43,11,1,11,23,7,0,7,14,80,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-11-11,BDH,25116.96547292278,stress,derived_planning_value,historical_reference_scenario,13000,0,3429,3429,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,13,20,0,20,40,10,1,10,21,6,1,6,13,74,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-11-12,BDH,21870.002972960727,stress,derived_planning_value,historical_reference_scenario,13000,0,2986,2986,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,11,17,1,17,35,9,0,9,18,5,1,5,11,64,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-11-13,BDH,25047.68536122836,stress,derived_planning_value,historical_reference_scenario,13000,0,3420,3420,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,13,20,0,20,40,10,1,10,21,6,1,6,13,74,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-11-14,BDH,50473.72838743816,stress,derived_planning_value,historical_reference_scenario,13000,0,6890,6890,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,25,39,1,39,79,21,0,21,42,12,1,12,25,146,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-11-15,BDH,48149.23688624117,stress,derived_planning_value,historical_reference_scenario,13000,0,6573,6573,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,24,38,0,38,76,20,0,20,40,12,0,12,24,140,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-11-16,BDH,24693.883953865177,stress,derived_planning_value,historical_reference_scenario,13000,0,3371,3371,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,13,19,1,19,39,10,1,10,21,6,1,6,13,73,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-11-17,BDH,27770.985028110797,stress,derived_planning_value,historical_reference_scenario,13000,0,3791,3791,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,14,22,0,22,44,11,1,11,23,7,0,7,14,81,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-11-18,BDH,23780.957145231936,stress,derived_planning_value,historical_reference_scenario,13000,0,3247,3247,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,12,19,0,19,38,10,0,10,20,6,0,6,12,70,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-11-19,BDH,23697.343358960137,stress,derived_planning_value,historical_reference_scenario,13000,0,3235,3235,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,12,19,0,19,38,10,0,10,20,6,0,6,12,70,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-11-20,BDH,25778.893122274872,stress,derived_planning_value,historical_reference_scenario,13000,0,3519,3519,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,13,20,1,20,41,10,1,10,21,6,1,6,13,75,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-11-21,BDH,50812.35283041871,stress,derived_planning_value,historical_reference_scenario,13000,0,6936,6936,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,25,40,0,40,80,21,0,21,42,12,1,12,25,147,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-11-22,BDH,49033.10009663808,stress,derived_planning_value,historical_reference_scenario,13000,0,6694,6694,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,24,38,1,38,77,20,0,20,40,12,0,12,24,141,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-11-23,BDH,26104.199389866288,stress,derived_planning_value,historical_reference_scenario,13000,0,3564,3564,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,13,20,1,20,41,11,0,11,22,6,1,6,13,76,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-11-24,BDH,27359.259538742004,stress,derived_planning_value,historical_reference_scenario,13000,0,3735,3735,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,14,21,1,21,43,11,1,11,23,7,0,7,14,80,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-11-25,BDH,26661.1975988671,stress,derived_planning_value,historical_reference_scenario,13000,0,3640,3640,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,14,21,0,21,42,11,0,11,22,7,0,7,14,78,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-11-26,BDH,25277.49825217637,stress,derived_planning_value,historical_reference_scenario,13000,0,3451,3451,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,13,20,0,20,40,10,1,10,21,6,1,6,13,74,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-11-27,BDH,26356.94057023108,stress,derived_planning_value,historical_reference_scenario,13000,0,3598,3598,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,13,21,0,21,42,11,0,11,22,6,1,6,13,77,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-11-28,BDH,49919.19608540725,stress,derived_planning_value,historical_reference_scenario,13000,0,6814,6814,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,25,39,0,39,78,20,1,20,41,12,1,12,25,144,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-11-29,BDH,46516.29066343495,stress,derived_planning_value,historical_reference_scenario,13000,0,6350,6350,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,23,36,1,36,73,19,0,19,38,11,1,11,23,134,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-11-30,BDH,25228.938781271387,stress,derived_planning_value,historical_reference_scenario,13000,0,3444,3444,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,13,20,0,20,40,10,1,10,21,6,1,6,13,74,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-12-01,BDH,27456.003775489116,stress,derived_planning_value,historical_reference_scenario,13000,0,3748,3748,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,14,21,1,21,43,11,1,11,23,7,0,7,14,80,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-12-02,BDH,25070.937445689626,stress,derived_planning_value,historical_reference_scenario,13000,0,3423,3423,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,13,20,0,20,40,10,1,10,21,6,1,6,13,74,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-12-03,BDH,23830.47496415441,stress,derived_planning_value,historical_reference_scenario,13000,0,3253,3253,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,12,19,0,19,38,10,0,10,20,6,0,6,12,70,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-12-04,BDH,24228.44642459276,stress,derived_planning_value,historical_reference_scenario,13000,0,3308,3308,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,12,19,0,19,38,10,0,10,20,6,0,6,12,70,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-12-05,BDH,49080.1975602209,stress,derived_planning_value,historical_reference_scenario,13000,0,6700,6700,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,24,38,1,38,77,20,0,20,40,12,0,12,24,141,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-12-06,BDH,47753.569857754046,stress,derived_planning_value,historical_reference_scenario,13000,0,6519,6519,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,24,37,1,37,75,19,1,19,39,12,0,12,24,138,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-12-07,BDH,24197.453948587023,stress,derived_planning_value,historical_reference_scenario,13000,0,3303,3303,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,12,19,0,19,38,10,0,10,20,6,0,6,12,70,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-12-08,BDH,25776.641718172767,stress,derived_planning_value,historical_reference_scenario,13000,0,3519,3519,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,13,20,1,20,41,10,1,10,21,6,1,6,13,75,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-12-09,BDH,24509.26892564729,stress,derived_planning_value,historical_reference_scenario,13000,0,3346,3346,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,12,19,1,19,39,10,0,10,20,6,0,6,12,71,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-12-10,BDH,23610.19059080608,stress,derived_planning_value,historical_reference_scenario,13000,0,3223,3223,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,12,18,1,18,37,10,0,10,20,6,0,6,12,69,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-12-11,BDH,22898.90318513566,stress,derived_planning_value,historical_reference_scenario,13000,0,3126,3126,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,12,18,0,18,36,9,1,9,19,6,0,6,12,67,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-12-12,BDH,46788.07523804271,stress,derived_planning_value,historical_reference_scenario,13000,0,6387,6387,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,23,37,0,37,74,19,1,19,39,11,1,11,23,136,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-12-13,BDH,44603.018478995975,stress,derived_planning_value,historical_reference_scenario,13000,0,6089,6089,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,22,35,0,35,70,18,1,18,37,11,0,11,22,129,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-12-14,BDH,24908.08362645828,stress,derived_planning_value,historical_reference_scenario,13000,0,3400,3400,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,13,19,1,19,39,10,1,10,21,6,1,6,13,73,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-12-15,BDH,26450.76960476613,stress,derived_planning_value,historical_reference_scenario,13000,0,3611,3611,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,13,21,0,21,42,11,0,11,22,6,1,6,13,77,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
2026-12-16,BDH,24882.288940377137,stress,derived_planning_value,historical_reference_scenario,13000,0,3397,3397,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,13,19,1,19,39,10,1,10,21,6,1,6,13,73,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,low_season
